Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, пер. Митинский 3-й, д. 7;2;;"087к1103,117к1638,079,103к5758,078,106к7359,128; 38,108к1281,076в,115к6407,086,..к6407,38,075,115к6407,07383,072,091к8838,090к8596,071к1709,080к4913,099к7880\3,290к6134,097"
г. Москва, пер. Митинский 3-й, д. 7;3;;"186к3585,191к369,183к1958,176к3570,148к226,174к9440,171к8834,119к034;38,136к5210,147к457,170к7544,142к7494,144к8493,179к353,180к360,147к957"
г. Москва, пер. Митинский 3-й, д. 7;4;;777 ,777
г. Москва, пер. Митинский 3-й, д. 7;5;;276к2669,277к6637,290к6134,266к7454,283к773,323к6433,301к7204,298к5764,150к757,293к124,269к1290,281к5796,282к3926,293к1241
г. Москва, пер. Митинский 3-й, д. 8;1;;13к8549,100к5885,6к4123,53к8592,7к7332,20к8117
г. Москва, пер. Митинский 3-й, д. 8;2;;165к4552,148к3446,101к3088,162к5034,151к3615,1581616,139к6633,130,103к6917
г. Москва, пер. Уваровский, д. 10;1;;009к2807,210к6075,006к0182,041к1654,100к151,035к0438,025к1138,022к3603,020к3388,100к1516,014к2871,013к3401,001к2567,008к1534
г. Москва, пер. Уваровский, д. 10;2;;10,048,050в,064,056,210к6075,130к1263,055,184к4708,083к3105,051,071к2232
г. Москва, пер. Уваровский, д. 10;3;;092к1302,136к0244,094к2079,091к1636,096к0820,091к1636,089к2038,088к0734,086к3582,084к0502,083к3105,068,202к9852,133к2653,210к6075,127к2714,122к3289,120к1001,114к1515,112к1938,109к3095,101к1139
г. Москва, пер. Уваровский, д. 10;4;;203к9038,138к1244,185к9703,163к2130,172к3896,167к3276,186к1518,170к1866,191к8817,150к1893,с206к2044,151к2783,192к5111,162к0037,196к5031,139к3456,181к2942,142к3137,179к7201,147к2444,207к1518
г. Москва, пер. Уваровский, д. 10, к. 1;1;;046к3867,010к6764,050к6143,057к6393,035к5484,033к6832,025,к1331662,011к4434,012к5778,111к3895,068к1959,068к1959,0678012,065к5330,060к3242,059к8513,028к7741,029к5531,030к4144,024,023к120210,017к8574,016к2686,100к6075,004к0534,050к6143
г. Москва, пер. Уваровский, д. 10, к. 1;2;;082к2421,132к560,100к6075,134к1241,038к4553,126к4350,140к0811,124к1803,139к7218,123#3213,135к1319,114к5495,079 к 0115,111к3895,097к8089,103к7599,0978089,102к3614,097r8089,100к3569,078к1610,8к1610,075к1905,096к3521,092к7377,091к1400,200к6075,089к9913,88к2325,087к0181,076к1917,080к1913,098к1414,079к0115
г. Москва, пер. Уваровский, д. 10, к. 2;1;;021к1921,030к6774,100к6075,004к9364,007к3309,065к0948,062к3673,61к8509,006,057#546,023,1,003к4363,002к1169,034к1194,038к0059,048к7144,050к7155,051к7990,053к9599,054,055к4014,057к5467,002к2069
г. Москва, пер. Уваровский, д. 10, к. 2;2;;082к2255,112к3807,423,114к1430,118к2504,124к6298,095к0535,094к0722,050к6075,090к0217,088к6762,087к5837,086к3635,к423,с136,141к0668,142к2873,к423,076
г. Москва, пер. Уваровский, д. 10, к. 2;3;199 реш 1592;199к1592,423
г. Москва, пер. Уваровский, д. 10, к. 2;4;;110#5548,с100к554,100к554
г. Москва, пер. Уваровский, д. 2;1;56р485;52#279,007к7332,048,#423,60#821,209к299,#250429,060к8219,23к6093
г. Москва, пер. Уваровский, д. 2;2;;в82в3539,в107в5822,в197в5717,066к,104в,в69в3906,в79в7315,1506,в90в4744,в93в4448,99,в94,1505
г. Москва, пер. Уваровский, д. 2;3;;*170*3293,в170в3293,в115в6408,123к883,1505,134в9857,143б
г. Москва, пер. Уваровский, д. 2;4;2601;1з,167,в205в6737,2601,в206в1254,в 174,в185в0202
г. Москва, пер. Уваровский, д. 2;5;200р789;209к299,201в
г. Москва, пер. Уваровский, д. 2;6;р423;к423,286,250#150
г. Москва, пер. Уваровский, д. 2, к. 1;1;7533;7527,7533
г. Москва, пер. Уваровский, д. 2, к. 1;2;7527;в61,7527,51
г. Москва, пер. Уваровский, д. 3;1;в11в3498;32к2010,10к 3002,10к3002,12к2865,9к2382,49к3969,31к1440,1к2091,28к8974,99к7533,05к2552,38к1711,40к0670,34к6910,30к1535,4к6528,41к5031,14к9002,17к3691,33к6295,1234,27к0317
г. Москва, пер. Уваровский, д. 3;2;;103к1234,105к7533,89к7370,103к1234
г. Москва, пер. Уваровский, д. 3;3;;в132в4397,в109в5199,113к1453,в117в8364,в121в5242,в122в3579,124в5289,в126в7366,в130в8866,в131в2109,103к1234,в136в6450,в140в1437,в141в1567,в143в5433,в148в4353
г. Москва, пер. Уваровский, д. 3;4;;195к1234,195к1234,в185в2280в,в195в1234в
г. Москва, пер. Уваровский, д. 3;5;;1234,в202в2114,37527,208,7527,в215в4318
г. Москва, пер. Уваровский, д. 3;7;;в287в5204,7533
г. Москва, пер. Уваровский, д. 5;1;;66в ,3в,25 .,56,06
г. Москва, пер. Уваровский, д. 5;2;;66,102 ,096,90 ,72,96 м
г. Москва, пер. Уваровский, д. 5;3;;1505,382к2101,в165в7007,в176в5569,в146в5667,152,152
г. Москва, пер. Уваровский, д. 5;4;;в225в3807,в224в3579,в222,236 8442,199в4199,в233в5577,в200в2079,в199в4199,226в
г. Москва, пер. Уваровский, д. 5;5;;246,262 ,в248в3205,1234,262
г. Москва, пер. Уваровский, д. 5;6;;в327,в340в0968
г. Москва, пер. Уваровский, д. 5;7;;385к1505,380к0048,338в,380к0048
г. Москва, пер. Уваровский, д. 7;1;;в878в9999,45к1111,69к7735,1234,063к5132,69к7533
г. Москва, пер. Уваровский, д. 7;2;;1505,в202в3378в,109,в 102,81 в,в86в8640,89,22
г. Москва, пер. Уваровский, д. 7;3;;1505,в137в9435,в147в5052,в135в6580,146о,в132в8280,в174в9806,в61в3114,в184в2371,в158в6569,157 
г. Москва, пер. Уваровский, д. 7;4;;в202в3378в,в158в6569,в187в5409в,222к2000
г. Москва, пер. Уваровский, д. 7;5;в270в8548;в270в8548,264в,в277в3568,243 в,в244в8927
г. Москва, пер. Уваровский, д. 7;6;;329к1579,340к7533,319,340к7533
г. Москва, пер. Уваровский, д. 7;7;;337,в343в5196в,944в,1234,359 в
г. Москва, проезд. Новотушинский, д. 10, к. 1;1;;025,029,012,033,011,048,028,051,037,53 ,047,038,058,055,62,009 в
г. Москва, проезд. Новотушинский, д. 10, к. 1;2;;084,082,068,065,073,097,075,085,077,095,092
г. Москва, проезд. Новотушинский, д. 10, к. 1;3;;111к333,111к3333,168к223,144к042,111к333,111333,111к333
г. Москва, проезд. Новотушинский, д. 10, к. 1;4;;208к6773,194к7832,253к4436,198к2565,203к6472,200к7972,199к6726,241к5242,245к2287,240к9349,244к9450,233к2464,226к3653,213к7915,219к4575,400к4230,215к4564,211к5432,225к5652,224к6253,221к5575,209к3359
г. Москва, проезд. Новотушинский, д. 10, к. 1;5;;263к4108,062к,400в4230,062в,261к1302,в268,400к4230,275к4594,281#3033,271к1214,318к4573,400к574,279,300к3969,312к2710,287к0436,308к8129,2836775,265к2197,299к0825,307к2929
г. Москва, проезд. Новотушинский, д. 6, к. 1;1;;064р2306,008р0077,055,023#8906,*053#2303,008#0077,049,070к1234,047з7216,*033,044,008#0077,064#2306,037к6183,09,*4938,068,008#0077,016,0411277,013#7402,008к0077,018,019#5104,020к2491
г. Москва, проезд. Новотушинский, д. 6, к. 1;2;;в102в8397,б69б6577,к105к3633,113к905,в89в9439,в94в8289,в86в6144,к77к8669,в80в7584,в081в9045,с83с0738,в83в0738,f84,к86к6144,в79в5999,в129в1083,в122в7259,в119в5660
г. Москва, проезд. Новотушинский, д. 6, к. 1;3;;к423,в155в,к4230,183в,423,169
г. Москва, проезд. Новотушинский, д. 6, к. 1;4;;2,28
г. Москва, проезд. Новотушинский, д. 6, к. 1;5;;301к9403,306к9371,305к854,310к9753,338к0485,315к6590,325к5367,330к528,450,272к358,273к414,208к267,292к141
г. Москва, проезд. Новотушинский, д. 6, к. 1;6;;403,343к1150,345к9343,355к4404,364,366к1558,367к1823,373к4400,388к3159
г. Москва, ул. Барышиха, д. 10;1;;к423,30в.,333к333
г. Москва, ул. Барышиха, д. 10;2;;5367
г. Москва, ул. Барышиха, д. 10;3;;30в,в30
г. Москва, ул. Барышиха, д. 10, к. 1;2;;в56в5903,5367,142к2685
г. Москва, ул. Барышиха, д. 10, к. 1;3;;135к1235,135к1235,123к0774
г. Москва, ул. Барышиха, д. 10, к. 1;4;;102к3833
г. Москва, ул. Барышиха, д. 10, к. 1;5;;488812,5367
г. Москва, ул. Барышиха, д. 10, к. 1;6;;3к2558
г. Москва, ул. Барышиха, д. 12;1;;333к33333,333к333,к423
г. Москва, ул. Барышиха, д. 12;2;;с12в
г. Москва, ул. Барышиха, д. 12;3;;1к1234
г. Москва, ул. Барышиха, д. 12;4;;41к8577
г. Москва, ул. Барышиха, д. 12;5;;079к5675,062,061,059в,070,075к1265,071,074,085,084
г. Москва, ул. Барышиха, д. 12;6;;96к3960,108к1068,244к0002,102к4039,92к3124
г. Москва, ул. Барышиха, д. 12;7;140к1107;121к4552,128к6393
г. Москва, ул. Барышиха, д. 12, к. 1;1;;213к2701,191к2217,2194777,180к9799,181к7404,197к0875,245к5222,222к2690,2455222,151к802,245к5222/
г. Москва, ул. Барышиха, д. 12, к. 1;2;231к0423;288к8219,288к8219,2344123,249 4,229к1234,303к4598,308к2191,293к3674,245к8350
г. Москва, ул. Барышиха, д. 13;1;;015,059,555,031,024,036,012,037,888,004,020,040,016,046к338,17к835,480,003,048,018в,049,027,1#665,01,052,011,055,056,061,065,067,007,1
г. Москва, ул. Барышиха, д. 13;2;;555,1,072
г. Москва, ул. Барышиха, д. 14, к. 3;1;;046в,48к9836,27к3236,1,к1234,073,д97,2075745,206к1458,46к5131,099,57к7377
г. Москва, ул. Барышиха, д. 14, к. 3;2;;"103,2580,91в,42к1256,145;2580,2580,258,к2580"
г. Москва, ул. Барышиха, д. 14, к. 3;3;;206 к,210к5611,к1234,250в,235к9545
г. Москва, ул. Барышиха, д. 15;1;;001,046,014,034,в001,037,029,056,024,063,100к1234,066,020,058,015,009,011,051,1,004,010,047,039,040
г. Москва, ул. Барышиха, д. 15;2;;073,072,095,069,089,123к9636,087,128+,080,068,077,333,075,074к,096
г. Москва, ул. Барышиха, д. 15;3;;183к0375,177 к 3002,176к0945,185в5631,179 486#,134к8283,'',111,162в486#,166к8328,170к6113,486,196в486#,194к7113,192 486р,186в,486#,198к , 9#
г. Москва, ул. Барышиха, д. 16;1;;34#3016,17#2579,1,024,191к9958
г. Москва, ул. Барышиха, д. 16;2;;97к1234,78к0890,97к1234,64к0400,75к2027,97к1234
г. Москва, ул. Барышиха, д. 16;3;;098в, 106,537942,134 в
г. Москва, ул. Барышиха, д. 16;4;;186к4102,192к6821,193к2060,194к2103,182к0004,177к2718,152к2351,154к0869,162к8967,7,171к1338,201к2971,206к0403,153к1881
г. Москва, ул. Барышиха, д. 17;1;;1,015,027,056,037,39#3938,95,11,365232,023
г. Москва, ул. Барышиха, д. 17;2;;083,076,118к5833,075,094,071,091,088,555,073,069,555777
г. Москва, ул. Барышиха, д. 18;1;;060к382,063к765,45k053,044к904,041,040,004к043,061к002,056к486,052к481,036к479,009к614,050к243,034к160,019к754,017к649,016к539,010к648,012к452,051к548,015к521
г. Москва, ул. Барышиха, д. 18;2;;099к542,072,071к327,130,089,090,091,092,093,096,088к539,087,084,083,081,0709к643,079,073
г. Москва, ул. Барышиха, д. 19;1;;777,058к,053к,051,043к,042,031,028,002,018,163в,11к-1938,015,013,011к,066,59-в,050,062,048
г. Москва, ул. Барышиха, д. 19;2;;077,086к176,555,087,086,110к2558,117к352,119к222,122к0422,125к3721,073к096,097к014,091,075,079,080к,082к210,101к123,087к203
г. Москва, ул. Барышиха, д. 19;3;;170к269,100 ,111,188,100в,к145к2324,100
г. Москва, ул. Барышиха, д. 20;1;;049,042,056,008,033,062к0696,001к6650,035к6584,001к650,100к1313,050к3262,037,041,052,100,060к2442,059к8557,015к8063,020к1212,100,027к5068,028,043к6233,047,061к4301,014
г. Москва, ул. Барышиха, д. 20;2;;130к2005,096к6521,555,083,109к8623,*096#652,104к8523,116к3876,102к2114,104#8523,095,099,093к9393,082,088к2725,072,068,085#7166
г. Москва, ул. Барышиха, д. 20;3;;111 .,'',170,111 , 111,111
г. Москва, ул. Барышиха, д. 21, к. 1;1;;в100в1234,в1234,501234,б100б1234,1234
г. Москва, ул. Барышиха, д. 21, к. 1;2;;130в,2102,2102
г. Москва, ул. Барышиха, д. 22, к. 1;1;;034,033,1,024,023,020к7739,002,100к1313,055,057к6112,039к3467,.014,010к3595,061,009к8053,036,053,001к5940,006к129,059к3369,051,005к8420,049,004
г. Москва, ул. Барышиха, д. 22, к. 1;2;;096,130е131, 131,22222222,131,131#855,010
г. Москва, ул. Барышиха, д. 22, к. 2;1;;040,119к0944,062к6973,027,006,020,059,032,058,022,042к630,003,052,024,034,017,016,100,026,012
г. Москва, ул. Барышиха, д. 22, к. 2;2;;1053254,099#7180,098к7475,097к8720,092#4654,091#8938,090,088,087к1263,087к1363,086в,084к9245,083к0752,082,081к8289,080,078,070к3077,131#5480,131к5480,130к4621,123к9836,121к3276,119#0944,115#6907,115к6507,113к6432
г. Москва, ул. Барышиха, д. 23;1;;88,134к8810,84,48.,78,46к,4,38з,88 ,21,1,49*
г. Москва, ул. Барышиха, д. 23;2;;150к0917,123,84
г. Москва, ул. Барышиха, д. 25, к. 1;1;;005,14к1972,05,057,с058к1994,059,036,38к374,40к1965,032,045,99
г. Москва, ул. Барышиха, д. 25, к. 1;2;;62з,в111в5823,в98в6984,74в,76 и ,77,74,69 ,к261к2299
г. Москва, ул. Барышиха, д. 25, к. 1;3;;133,111в,к120к6591
г. Москва, ул. Барышиха, д. 25, к. 1;4;;в224в6489,184 в,в194,230,в202в2185
г. Москва, ул. Барышиха, д. 25, к. 1;5;;262в,к299к1940
г. Москва, ул. Барышиха, д. 25, к. 1;6;;355b,к340
г. Москва, ул. Барышиха, д. 25, к. 2;1;;100,030,1,в1,8208,в08в3528,в57в1648,52в,в33в3723,1234,в12в0887,в42в0969,вb50b,в44в0485,55
г. Москва, ул. Барышиха, д. 25, к. 2;2;;в91в4789в,82.,121,2006,в92в8032в,в96в3397,в112в8104в
г. Москва, ул. Барышиха, д. 25, к. 2;3;;144 в,в134в9512,в153в5713,в126в8034,в123в5690,2684
г. Москва, ул. Барышиха, д. 25, к. 2;4;;в197,в212в5489,в188в4370в,200,в193в2744в,в207в2043в,в204в9423в,203в,242в,в213в9254,в226в3527,-211-7354,240,216в 1890
г. Москва, ул. Барышиха, д. 25, к. 2;5;;245к5619,247к5619,279к4838,247к5619,271к7196,247к5619
г. Москва, ул. Барышиха, д. 25, к. 2;6;;373к0313,338к2486,388к2486
г. Москва, ул. Барышиха, д. 25, к. 3;1;;в64в8117,15,019,025в,028,в3в7399,037,037в,55в,66v,в79в2210,087в
г. Москва, ул. Барышиха, д. 25, к. 5;1;;6 в,в19в1846,в16в7499,178к2396,1234,в85в5091
г. Москва, ул. Барышиха, д. 25, к. 5;2;;144к6273,178к2396,в28в3571,172к2396,171к1710,178*239,178к2396
г. Москва, ул. Барышиха, д. 26;1;;056,041,040,010в,031,005в,036,59 ,064,07,066,063,011,014,018,020,31,003,046
г. Москва, ул. Барышиха, д. 26;2;;70 в,085,к084,072,081,087
г. Москва, ул. Барышиха, д. 27;1;;008,037,079,777,009,001,002,020,022,023,051к106,052в,055к4475,056к734,061,032,040,041
г. Москва, ул. Барышиха, д. 27;2;;079,79,077,072,070,126в,555,18,103 в,089к9913,090,091,096,088,087,080
г. Москва, ул. Барышиха, д. 28;1;;8.,19,26 в.,34 ,24в,к37к3990
г. Москва, ул. Барышиха, д. 28;2;;76-в,87
г. Москва, ул. Барышиха, д. 28;3;;133*7029,151,в118в6482,в160в3862
г. Москва, ул. Барышиха, д. 28;4;;215к0261,192к7769
г. Москва, ул. Барышиха, д. 29;1;;049,012,061,014,054,02,058,077 ,053,044,057,040,047,004,063,037,77в,'',032,052,025,005,020
г. Москва, ул. Барышиха, д. 29;2;;098,076,072,069,067,140к1960,002,085,080,086,090,087,065,071
г. Москва, ул. Барышиха, д. 30;1;;032,029,009,246,0970,006,021,051,010,046,002,040,1,035,025,033,030
г. Москва, ул. Барышиха, д. 30;2;;059,095,093,083,081,079,061,091
г. Москва, ул. Барышиха, д. 30;3;;*423,#.423,#342,#423
г. Москва, ул. Барышиха, д. 30;5;;233к7722,239к0037,277к0785,246к0970,252к6959,263к6311
г. Москва, ул. Барышиха, д. 32, к. 1;1;;165к9417
г. Москва, ул. Барышиха, д. 33;1;;029,014,01,013,033,034,035,036,051,006,046,032,031,025,047,017,004
г. Москва, ул. Барышиха, д. 33;2;;"к0637 101,к0637 87,555.91,к0637 85,064,к0637,к0637; 103,к0637, 102,0637,555,76,1- .74,555,_637,к0637 109,к0637 57,к0637"
г. Москва, ул. Барышиха, д. 33;4;;150,195к0990
г. Москва, ул. Барышиха, д. 33, к. 1;1;;16к1251,027к0235,07,029,042,030,038,70к1515,100,53,036
г. Москва, ул. Барышиха, д. 33, к. 1;2;;097к021,120к1515,095к338,091,1201515,122к1515,087,120к1515,058к397,060к316,055 ,062к0979,065к132,066,081 2878
г. Москва, ул. Барышиха, д. 33, к. 1;3;;147к2444,133к127,131р127,1#588
г. Москва, ул. Барышиха, д. 33, к. 1;4;;205,172р389,к1261
г. Москва, ул. Барышиха, д. 34;1;;1,1к8242,1к8242
г. Москва, ул. Барышиха, д. 34;2;;08в,34в,05
г. Москва, ул. Барышиха, д. 34;3;;333333,333к333,333в333
г. Москва, ул. Барышиха, д. 36;1;;1,001,48в,089#2734,033,009,023,013,028,016,056,8d,058,062
г. Москва, ул. Барышиха, д. 36;2;;36,74#7332
г. Москва, ул. Барышиха, д. 38;1;;38,в11,197к3628,98#257,012,04,098#257,027,032,001,035
г. Москва, ул. Барышиха, д. 38;2;;77#6425,83к1362,72#5946,66к5553
г. Москва, ул. Барышиха, д. 38;3;;1234,38,в128в8711,в166в1699,в119в8918,в134в1183,170к4753,в148в5024
г. Москва, ул. Барышиха, д. 38;4;;199к2323,239,209к1969,2019757
г. Москва, ул. Барышиха, д. 4;1;;7к4289,к423
г. Москва, ул. Барышиха, д. 4;2;;к423,к423
