Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, ул. Багрицкого, д. 30;3;49к8153;49к8153,45к0985,52к7385
г. Москва, ул. Багрицкого, д. 32;1;2к6377;
г. Москва, ул. Багрицкого, д. 32;2;27к7913;27к7913,28к7657
г. Москва, ул. Багрицкого, д. 32;3;44к4825;44 4825,47к4057,44к4825
г. Москва, ул. Багрицкого, д. 5;1;;13к8581,31к8585,2к5085
г. Москва, ул. Багрицкого, д. 5;2;;44к8727,1193,70к1193,55к0624,70к1193,55к0624
г. Москва, ул. Багрицкого, д. 5;3;;100к1531
г. Москва, ул. Багрицкого, д. 5;4;;111к1803,133к1419
г. Москва, ул. Багрицкого, д. 5;5;;164к1001,177к4460
г. Москва, ул. Багрицкого, д. 51;1;;27к9707
г. Москва, ул. Багрицкого, д. 51;2;;40к9562
г. Москва, ул. Багрицкого, д. 51;3;;99к2281,102 в,84к5334
г. Москва, ул. Багрицкого, д. 51;4;;116к4622
г. Москва, ул. Багрицкого, д. 51;5;;160к5729
г. Москва, ул. Багрицкого, д. 53;1;37К1234;в27в6040
г. Москва, ул. Багрицкого, д. 53;2;73К1234;
г. Москва, ул. Багрицкого, д. 53;3;50К8500;
г. Москва, ул. Багрицкого, д. 6, к. 2;3;;1501
г. Москва, ул. Багрицкого, д. 6, к. 3;1;1473;
г. Москва, ул. Багрицкого, д. 6, к. 3;3;1473;
г. Москва, ул. Багрицкого, д. 6, к. 3;4;1473;
г. Москва, ул. Багрицкого, д. 61;1;50К8500;
г. Москва, ул. Багрицкого, д. 61;3;;32к9418,31к5066,29к4554
г. Москва, ул. Багрицкого, д. 61;5;;52к6617
г. Москва, ул. Барвихинская, д. 10;1;;27к8697
г. Москва, ул. Барвихинская, д. 10;2;;83*4706,1к1111,83к4706
г. Москва, ул. Барвихинская, д. 10;3;;120к1348,115 к 2615
г. Москва, ул. Барвихинская, д. 10;4;;10к2639,160к4105,168к4219,159в
г. Москва, ул. Барвихинская, д. 10;5;;100к6678
г. Москва, ул. Барвихинская, д. 10;6;;247к8632,240*1525
г. Москва, ул. Барвихинская, д. 10;7;;310к6500,317к1003,315к1375
г. Москва, ул. Барвихинская, д. 10;8;;355к0099
г. Москва, ул. Барвихинская, д. 16, к. 2;1;;35к4134,88к8888
г. Москва, ул. Барвихинская, д. 16, к. 2;2;137к7584;92к5634
г. Москва, ул. Барвихинская, д. 16, к. 2;3;137к7584;137к7584,126к0409,125к3533,120к3041
г. Москва, ул. Барвихинская, д. 16, к. 2;4;;149в
г. Москва, ул. Барвихинская, д. 18;1;;5к7151,47к4747,34к0906,30 в
г. Москва, ул. Барвихинская, д. 18;2;;10к3814
г. Москва, ул. Барвихинская, д. 18;3;;101к8315,74к0763
г. Москва, ул. Барвихинская, д. 18;4;;140к5132,129к2497
г. Москва, ул. Барвихинская, д. 20;1;;12к4514,20 к 7760,20к7760,7к5794,20к7760
г. Москва, ул. Барвихинская, д. 20;2;;66к6666,81 к 8637
г. Москва, ул. Барвихинская, д. 20;3;;84 к 1234
г. Москва, ул. Барвихинская, д. 20;4;24к2005;117 4855,124 к 1730,113 к 2526
г. Москва, ул. Барвихинская, д. 22;1;24к2005;24к2005,9к5196,13к4586,24к2005,10к7050
г. Москва, ул. Барвихинская, д. 22;2;;11к1111
г. Москва, ул. Барвихинская, д. 22;3;;92к1632,106к0168,50к2812,119*4092
г. Москва, ул. Барвихинская, д. 22;4;;10к3813,10к3813
г. Москва, ул. Барвихинская, д. 24;1;;1 3034,1к3034
г. Москва, ул. Барвихинская, д. 24;2;;65к5122,71*6654
г. Москва, ул. Барвихинская, д. 24;4;;123к0186
г. Москва, ул. Барвихинская, д. 4, к. 1;1;92к5757;25к0131,113к0905,49 к 0874,1 к 9512
г. Москва, ул. Барвихинская, д. 4, к. 1;2;;228в,186*5721,244к8634,187к1478,187 1478,194к7308,186 к 5721,256к3085,171к5475
г. Москва, ул. Барвихинская, д. 4, к. 2;1;;395к6199
г. Москва, ул. Барвихинская, д. 8, к. 2;1;34к2102;
г. Москва, ул. Барвихинская, д. 8, к. 2;2;;22к2211
г. Москва, ул. Беловежская, д. 11;1;;26,13в,17,24в,31в,58 
г. Москва, ул. Беловежская, д. 11;2;;122.,87в,99в,99к,123
г. Москва, ул. Беловежская, д. 13;2;;96б,83
г. Москва, ул. Беловежская, д. 13;3;;156,2007273
г. Москва, ул. Беловежская, д. 13;4;;167 в,235,235в
г. Москва, ул. Беловежская, д. 13;5;;250к,235,214,242 ,235в
г. Москва, ул. Беловежская, д. 15;1;;63к060,83к944,54к137,95к339,73к544,16к860
г. Москва, ул. Беловежская, д. 15, к. 3;1;;16в,58в,54в
г. Москва, ул. Беловежская, д. 15, к. 3;2;;123в,70в,75в,123в,83в
г. Москва, ул. Беловежская, д. 17;1;74к4313;11к8231,10к2466,74к4313
г. Москва, ул. Беловежская, д. 17, к. 2;1;;09к4790,19к0287
г. Москва, ул. Беловежская, д. 17, к. 2;2;;64к4503
г. Москва, ул. Беловежская, д. 17, к. 2;3;;121в
г. Москва, ул. Беловежская, д. 19;1;;6 к 8886,17к0962,6к8886,17 к 0962,17к0962
г. Москва, ул. Беловежская, д. 21;1;;31к257
г. Москва, ул. Беловежская, д. 21;2;;45р691,72#827,р423
г. Москва, ул. Беловежская, д. 21;3;;83к 7602,116к2388,104к5235,106к8443,87к1311,83к 7982,106 в 8443,83к7982,108к3755
г. Москва, ул. Беловежская, д. 21;4;;111р111
г. Москва, ул. Беловежская, д. 21;5;;#7962,р7962,#7962,190р167
г. Москва, ул. Беловежская, д. 21;6;;235#698,50#123
г. Москва, ул. Беловежская, д. 21;7;268р881;#7962,268#881,#7962,7962,#7962,268881
г. Москва, ул. Беловежская, д. 21;8;;*299#141,296 #. 606
г. Москва, ул. Беловежская, д. 21;9;;#7962
г. Москва, ул. Беловежская, д. 21;10;;365к0858
г. Москва, ул. Беловежская, д. 21;11;;417#977,*405р845,р7962
г. Москва, ул. Беловежская, д. 21;12;;458к7853,452к2077,459к3338,423р0910
г. Москва, ул. Беловежская, д. 37, к. 1;2;;100к7273
г. Москва, ул. Беловежская, д. 37, к. 1;3;;200к7273
г. Москва, ул. Беловежская, д. 37, к. 1;4;;278,292,300р7273
г. Москва, ул. Беловежская, д. 39, к. 1;1;;48,1
г. Москва, ул. Беловежская, д. 39, к. 2;1;41к8904;41к8904,41к8904,45к5454
г. Москва, ул. Беловежская, д. 39, к. 2;2;82к8131;82к8131
г. Москва, ул. Беловежская, д. 39, к. 2;3;101р720;101#720,128#507
г. Москва, ул. Беловежская, д. 39, к. 2;4;;186к0356,174 к 5914
г. Москва, ул. Беловежская, д. 39, к. 3;1;34к5521;34к5521,47 к 6083
г. Москва, ул. Беловежская, д. 39, к. 3;2;;76к0135,86к6343,65к0110,88к4441,89 к 2225
г. Москва, ул. Беловежская, д. 39, к. 3;3;115к8369;77к4636,115к8369,157*2697*
г. Москва, ул. Беловежская, д. 39, к. 3;4;;152к4003
г. Москва, ул. Беловежская, д. 39, к. 4;1;25к6624;47к4718,25к6674,6к5616,1к4546
г. Москва, ул. Беловежская, д. 39, к. 4;2;;84к0965,84к0965,82к7025,69к9715
г. Москва, ул. Беловежская, д. 39, к. 4;3;118к4040;118к4040,143к7105,100к7298,88к8888
г. Москва, ул. Беловежская, д. 39, к. 4;4;163к4450;163к4450,173к5792
г. Москва, ул. Беловежская, д. 39, к. 5;1;;74в,в4,11в
г. Москва, ул. Беловежская, д. 39, к. 5;2;;100в,152в
г. Москва, ул. Беловежская, д. 39, к. 6;1;;128,3в
г. Москва, ул. Беловежская, д. 39, к. 6;2;;128в,
г. Москва, ул. Беловежская, д. 41;1;40к1007;40к1007
г. Москва, ул. Беловежская, д. 41;2;;1403103
г. Москва, ул. Беловежская, д. 47;1;;в56в6602,62 в,в16в5973,12в,63в,в79в1258,32в,9в,в9в1227,14в,в100в9803
г. Москва, ул. Беловежская, д. 49;1;;47#711
г. Москва, ул. Беловежская, д. 55;3;; к173к5096
г. Москва, ул. Беловежская, д. 57;3;;4758
г. Москва, ул. Беловежская, д. 57;4;;139к,к151к1945,168к
г. Москва, ул. Беловежская, д. 61;1;;2846
г. Москва, ул. Беловежская, д. 61;2;;41#141,41#141 
г. Москва, ул. Беловежская, д. 61;3;;105#912
г. Москва, ул. Беловежская, д. 61;5;;166 р 615
г. Москва, ул. Беловежская, д. 61;6;;92#253 
г. Москва, ул. Беловежская, д. 71;1;;405505,11в
г. Москва, ул. Беловежская, д. 71;3;;133в
г. Москва, ул. Беловежская, д. 71;5;;285в
г. Москва, ул. Беловежская, д. 75;1;;49к4060,26в
г. Москва, ул. Беловежская, д. 75;2;;96к3820
г. Москва, ул. Беловежская, д. 77;1;;5к8119
г. Москва, ул. Беловежская, д. 77;2;;70в,71к9063,53к3109,46 к 3287
г. Москва, ул. Беловежская, д. 77;3;;2846,1234
г. Москва, ул. Беловежская, д. 77;5;;149к8238,149к1057,
г. Москва, ул. Беловежская, д. 77;6;;123р123,123#123
г. Москва, ул. Беловежская, д. 77;7;41*0809;40к1613,41*0809,2846
г. Москва, ул. Беловежская, д. 81;1;;2в8165,456045,2 в 8165
г. Москва, ул. Беловежская, д. 81;2;;99к4998
г. Москва, ул. Беловежская, д. 81;3;;1924206,198к4176,212к4607,192к4206,198к4176,211в,199к0101
г. Москва, ул. Беловежская, д. 81;4;;283к0474,303к0555,3030555,251к4625
г. Москва, ул. Беловежская, д. 83;3;;201в5866,201к5866
г. Москва, ул. Беловежская, д. 85;1;;41в,70к7512
г. Москва, ул. Беловежская, д. 85;3;;173к5770
г. Москва, ул. Беловежская, д. 95;1;;28к6644
г. Москва, ул. Беловежская, д. 95;2;;415240
г. Москва, ул. Беловежская, д. 95;3;;в90в4166в,81в,в90в4166в,в110в6664в
г. Москва, ул. Беловежская, д. 95;4;;131р398
г. Москва, ул. Беловежская, д. 95;5;;140#123,154#385,140р123
г. Москва, ул. Беловежская, д. 95;6;;191р896,200#621
г. Москва, ул. Верейская, д. 21;1;;6к2580,2к1226
г. Москва, ул. Вересаева, д. 10;1;;19 в
г. Москва, ул. Вересаева, д. 12;1;;34 в,18в,88к6557
г. Москва, ул. Вересаева, д. 14;1;;100 .
г. Москва, ул. Вересаева, д. 16;1;;22в,17в
г. Москва, ул. Вересаева, д. 18;1;;55к6207
г. Москва, ул. Витебская, д. 10, к. 1;1;17р470;17р185,33р778,18р691,33#778,34#986
г. Москва, ул. Витебская, д. 10, к. 1;2;70р826;70#826,39861
г. Москва, ул. Витебская, д. 10, к. 1;3;;93#631
г. Москва, ул. Витебская, д. 10, к. 1;4;;129#4094,123р0941,134р1497
г. Москва, ул. Витебская, д. 12;1;8к5521;19к6735,17к9209,15к8202,26к0285
г. Москва, ул. Витебская, д. 12;2;39р470;39#470
г. Москва, ул. Витебская, д. 12;3;88р619;96р218,96218,88р619
г. Москва, ул. Витебская, д. 12;4;119р015;124#503,119#015
г. Москва, ул. Витебская, д. 12;5;374р015; 374#681
г. Москва, ул. Витебская, д. 12;6;;1234
г. Москва, ул. Витебская, д. 3, к. 1;1;38 К 2161;289822,71
г. Москва, ул. Витебская, д. 3, к. 1;2;;108к8179,84к9141,88к7278,96к5774,78к9703,76к5126,96к5774
г. Москва, ул. Витебская, д. 3, к. 1;3;;176к8485,171к2526,163к1621,141к7292,151 к1580,158к2854,147к7754,147 к 77 54
г. Москва, ул. Витебская, д. 3, к. 1;4;;213к8757,269к2871,247,271к2523,206к5348
г. Москва, ул. Витебская, д. 3, к. 1;5;;304в,301к3677,301к3677
г. Москва, ул. Витебская, д. 3, к. 1;6;;362к978,406к 557,406к557,389к359
г. Москва, ул. Витебская, д. 3, к. 1;7;;433к6588,439к7616,433*6588,417к8646,433 к 6588
г. Москва, ул. Витебская, д. 4;1;;1472
г. Москва, ул. Витебская, д. 4;2;;1501,1472
г. Москва, ул. Витебская, д. 4;3;;1472
г. Москва, ул. Витебская, д. 5;3;;155р221,1#111
г. Москва, ул. Витебская, д. 6;1;;1472
г. Москва, ул. Витебская, д. 6;2;;1472
г. Москва, ул. Витебская, д. 6;3;;1501
г. Москва, ул. Витебская, д. 6;4;;1472
г. Москва, ул. Витебская, д. 8, к. 1;1;30р588;30р588,24р108,30#588
г. Москва, ул. Витебская, д. 8, к. 1;2;0р123;0р123
г. Москва, ул. Витебская, д. 8, к. 1;3;85в785;85р785,96#738
г. Москва, ул. Витебская, д. 8, к. 1;4;;116#454
г. Москва, ул. Витебская, д. 8, к. 2;2;181к1194;184к1194
г. Москва, ул. Вяземская, д. 1, к. 1;1;;9к3551,19к9292
г. Москва, ул. Вяземская, д. 1, к. 1;2;25*7602;25*7602
г. Москва, ул. Вяземская, д. 1, к. 1;3;54*0038;54*0038,814
г. Москва, ул. Вяземская, д. 1, к. 1;4;71*3245;78 * 4444,78*4444,71*3245
г. Москва, ул. Вяземская, д. 1, к. 2;1;1*0609;1*0609
г. Москва, ул. Вяземская, д. 1, к. 2;2;35*8043;35*8043,1245
г. Москва, ул. Вяземская, д. 1, к. 2;3;;45*3460
г. Москва, ул. Вяземская, д. 1, к. 2;4;67*5838;67*5838,619733
г. Москва, ул. Вяземская, д. 1, к. 3;1;;125497
г. Москва, ул. Вяземская, д. 1, к. 3;2;;35*6579,228465,34*9252,239205
г. Москва, ул. Вяземская, д. 1, к. 3;3;;44*5172,228465
г. Москва, ул. Вяземская, д. 1, к. 3;4;;787058
г. Москва, ул. Вяземская, д. 10;1;;4159
г. Москва, ул. Вяземская, д. 10;3;;57423
г. Москва, ул. Вяземская, д. 10;4;;178в
г. Москва, ул. Вяземская, д. 11, к. 1;1;;32318
г. Москва, ул. Вяземская, д. 11, к. 1;2;;39р406
г. Москва, ул. Вяземская, д. 11, к. 1;3;1953;1953,56*4846
г. Москва, ул. Вяземская, д. 12, к. 1;1;;11в,51р
г. Москва, ул. Вяземская, д. 12, к. 1;2;;75в,в74
г. Москва, ул. Вяземская, д. 12, к. 1;6;;в 281
г. Москва, ул. Вяземская, д. 12, к. 1;7;;338в,330в,362в
г. Москва, ул. Вяземская, д. 13;1;;42 р 198,42#198,42р198
г. Москва, ул. Вяземская, д. 13;2;59р9884;79 р 9598,59#9884,58#3758,53#7933,58*3758,67р7779,61р9755,61#9755,76#1765
г. Москва, ул. Вяземская, д. 13;3;119р513;132#550,119р513
г. Москва, ул. Вяземская, д. 14;1;;20к6759
г. Москва, ул. Вяземская, д. 14;2;;645428
г. Москва, ул. Вяземская, д. 14;3;;88#423,83 р.282,83р282
г. Москва, ул. Вяземская, д. 14;4;;125к6546
г. Москва, ул. Вяземская, д. 15;1;10р140;10р140,10140
г. Москва, ул. Вяземская, д. 15;2;14р025;14#025
г. Москва, ул. Вяземская, д. 15;3;16р465;
г. Москва, ул. Вяземская, д. 24;1;;30к5470,34к1013
г. Москва, ул. Вяземская, д. 24;2;;67к2683,66к0938,47к7515,52к7511
г. Москва, ул. Вяземская, д. 24;4;;114к9709
г. Москва, ул. Вяземская, д. 3, к. 1;1;10*9294;10*9294
г. Москва, ул. Вяземская, д. 3, к. 1;2;2846;2846
г. Москва, ул. Вяземская, д. 3, к. 1;3;55*8545;55*8545#,55*8545
г. Москва, ул. Вяземская, д. 3, к. 2;1;2846;
г. Москва, ул. Вяземская, д. 3, к. 2;2;2846;2846
г. Москва, ул. Вяземская, д. 3, к. 2;3;2846;
г. Москва, ул. Вяземская, д. 3, к. 3;1;14*1679;14*1679
г. Москва, ул. Вяземская, д. 3, к. 3;2;22*6727;22*6727
г. Москва, ул. Вяземская, д. 3, к. 3;3;43*9585;54*1848,43*9585
г. Москва, ул. Вяземская, д. 5;1;;555р555,555#555,555#555
г. Москва, ул. Вяземская, д. 5;2;к4954;к1954
г. Москва, ул. Вяземская, д. 5;3;;76к2330
г. Москва, ул. Вяземская, д. 5;4;;127к6262,140к2235,141к5168,137к3555
г. Москва, ул. Вяземская, д. 6;3;;2953
г. Москва, ул. Вяземская, д. 9, к. 1;1;;8*2423,18*5173
г. Москва, ул. Вяземская, д. 9, к. 1;2;;1501
г. Москва, ул. Вяземская, д. 9, к. 1;3;;1501
г. Москва, ул. Вяземская, д. 9, к. 2;1;;11р466
г. Москва, ул. Вяземская, д. 9, к. 2;2;37р136;37#136
г. Москва, ул. Вяземская, д. 9, к. 2;3;58р298;58р298
г. Москва, ул. Гвардейская, д. 12;1;2846;
г. Москва, ул. Гвардейская, д. 12;2;33*7471;
г. Москва, ул. Гвардейская, д. 12;3;2846;
г. Москва, ул. Гвардейская, д. 12;5;2846;
г. Москва, ул. Гвардейская, д. 12;6;10*4555;
г. Москва, ул. Гвардейская, д. 13;1;;2846
г. Москва, ул. Гвардейская, д. 13;3;;2846
г. Москва, ул. Гвардейская, д. 14;1;;20к1826,100к2377,5к9557
г. Москва, ул. Гвардейская, д. 14;2;;61к0728
г. Москва, ул. Гвардейская, д. 14;3;;200к6867
г. Москва, ул. Гвардейская, д. 14;4;;200к3449,120к9212,105к9674,110к0800
г. Москва, ул. Гвардейская, д. 14;5;;145к5010
г. Москва, ул. Гвардейская, д. 14;8;;231к8960
г. Москва, ул. Гвардейская, д. 15, к. 1;1;;7*4815,1953
г. Москва, ул. Гвардейская, д. 15, к. 1;3;1234;
г. Москва, ул. Гвардейская, д. 16;1;;19к6488
г. Москва, ул. Гвардейская, д. 16;2;;59к7961
г. Москва, ул. Гвардейская, д. 16;3;;90к4252,95к4783,67к9646,91к4611
г. Москва, ул. Гвардейская, д. 16;4;;113к3670,121к4798,97к0135
г. Москва, ул. Гвардейская, д. 17, к. 1;1;;2*8473,2846
г. Москва, ул. Гвардейская, д. 17, к. 1;2;;31в8280,31*8280
г. Москва, ул. Гвардейская, д. 17, к. 1;3;;2846
г. Москва, ул. Гвардейская, д. 17, к. 2;1;;2846
г. Москва, ул. Гвардейская, д. 17, к. 2;2;;2846
г. Москва, ул. Гвардейская, д. 17, к. 2;3;;2846
г. Москва, ул. Гвардейская, д. 3, к. 1;1;;6*7042
г. Москва, ул. Гвардейская, д. 3, к. 1;3;;*436053,43*6053,2006
г. Москва, ул. Гвардейская, д. 3, к. 1;4;;57*5752
г. Москва, ул. Гвардейская, д. 3, к. 2;1;12 К 3323;71к8196,64к1063,6к0248,12к3323,69к5817,48к0560
г. Москва, ул. Гвардейская, д. 4;1;;1472
г. Москва, ул. Гвардейская, д. 4;2;;1472
г. Москва, ул. Гвардейская, д. 4;3;;7*2020
г. Москва, ул. Гвардейская, д. 4;4;;4321,6987
г. Москва, ул. Гвардейская, д. 4;5;;14 72
г. Москва, ул. Гвардейская, д. 4;6;;6987
г. Москва, ул. Гвардейская, д. 5, к. 1;1;1501;
г. Москва, ул. Гвардейская, д. 5, к. 1;2;;1501
г. Москва, ул. Гвардейская, д. 5, к. 1;3;;1501
г. Москва, ул. Гвардейская, д. 5, к. 2;1;;106к5214
г. Москва, ул. Гвардейская, д. 6;1;1501;
г. Москва, ул. Гвардейская, д. 6;2;1501;
г. Москва, ул. Гвардейская, д. 7, к. 1;1;;3*3313,1501
г. Москва, ул. Гвардейская, д. 7, к. 1;3;;46*8810
г. Москва, ул. Гвардейская, д. 7, к. 2;1;;42к7833,21к7688,26к9919,18к0390
г. Москва, ул. Гвардейская, д. 8;3;2846;
г. Москва, ул. Гвардейская, д. 8;5;2846;
г. Москва, ул. Гвардейская, д. 9, к. 1;1;;2846
г. Москва, ул. Гвардейская, д. 9, к. 2;1;;24к8764,54к3073,262
г. Москва, ул. Гжатская, д. 4, к. 1;2;;39к1753,29к9193,30к9449,21 к 7145
г. Москва, ул. Гжатская, д. 4, к. 1;3;;60к7129
г. Москва, ул. Гжатская, д. 4, к. 2;1;;5к6121
г. Москва, ул. Гжатская, д. 4, к. 2;2;;31к8681,41к1241
г. Москва, ул. Гжатская, д. 4, к. 2;3;;60к6105
г. Москва, ул. Гжатская, д. 8;1;14к4074;
г. Москва, ул. Гжатская, д. 8;2;;27к1994,20к4586
г. Москва, ул. Гжатская, д. 8;4;47к5578;
г. Москва, ул. Говорова, д. 1;2;;1к1111
г. Москва, ул. Говорова, д. 10, к. 2;1;;2846
г. Москва, ул. Говорова, д. 10, к. 2;2;;46к6313,53к4981,56к0805,41к6864,53к4981,50к7755,560805
г. Москва, ул. Говорова, д. 10, к. 2;3;;10к9541,103к3006
г. Москва, ул. Говорова, д. 10, к. 2;4;;116к1357,121к6945,133к1543,116k1357
г. Москва, ул. Говорова, д. 10, к. 2;5;;178к8508,179к1374,153 к 1959,153 к 1959,178 к 8508
г. Москва, ул. Говорова, д. 10, к. 2;6;;1001234,100*1234
г. Москва, ул. Говорова, д. 11, к. 1;1;0#1111;
г. Москва, ул. Говорова, д. 11, к. 1;2;;92р577
г. Москва, ул. Говорова, д. 11, к. 1;3;0#157;132р080,0#157,0157,139#571,139р571
г. Москва, ул. Говорова, д. 11, к. 1;4;;0#111
г. Москва, ул. Говорова, д. 14, к. 2;2;;895,783,147,589
г. Москва, ул. Говорова, д. 14, к. 3;1;;238,238
г. Москва, ул. Говорова, д. 14, к. 3;2;;489 ,489
г. Москва, ул. Говорова, д. 14, к. 3;3;;389,498
г. Москва, ул. Говорова, д. 14, к. 3;4;;457,457
г. Москва, ул. Говорова, д. 14, к. 4;1;;38,38
г. Москва, ул. Говорова, д. 14, к. 4;3;;38,38,38 
г. Москва, ул. Говорова, д. 14, к. 4;4;;790 ,790
г. Москва, ул. Говорова, д. 14, к. 5;1;;369,369
г. Москва, ул. Говорова, д. 14, к. 5;2;;38 .
г. Москва, ул. Говорова, д. 14, к. 5;4;;1,146
г. Москва, ул. Говорова, д. 16, к. 1;1;;36,38,38
г. Москва, ул. Говорова, д. 16, к. 1;2;;38,38 .
г. Москва, ул. Говорова, д. 16, к. 2;1;;38,38.
г. Москва, ул. Говорова, д. 16, к. 2;3;;38 .,38,38
г. Москва, ул. Говорова, д. 16, к. 2;4;;38 ,38,38
г. Москва, ул. Говорова, д. 16, к. 3;1;;369,596
г. Москва, ул. Говорова, д. 16, к. 3;2;;279,569,579
г. Москва, ул. Говорова, д. 16, к. 3;4;;310,579
г. Москва, ул. Говорова, д. 16, к. 3;5;;758,578
г. Москва, ул. Говорова, д. 16, к. 4;1;;478,478
г. Москва, ул. Говорова, д. 16, к. 4;4;;620,26
г. Москва, ул. Говорова, д. 16, к. 4;5;;289,239
г. Москва, ул. Говорова, д. 16, к. 5;1;;598,578,390
г. Москва, ул. Говорова, д. 8, к. 1;2;70 В;
г. Москва, ул. Говорова, д. 8, к. 2;1;;17к5706,1
г. Москва, ул. Говорова, д. 8, к. 2;2;;16к9749
г. Москва, ул. Говорова, д. 8, к. 3;1;;2846
г. Москва, ул. Говорова, д. 8, к. 3;2;;2846
г. Москва, ул. Горбунова, д. 10, к. 2;1;;41к2250,75к1114,65к3392,65к3392,94к9946,1181809,84к0409,85к0913,72к3880,41к2250,93к3364,107к1966,84к0409,93к3364,97к9599,47к6878,30*0516,77к7885,64к8881
г. Москва, ул. Горбунова, д. 11, к. 1;1;2846;2846
г. Москва, ул. Горбунова, д. 11, к. 1;2;2846;2846
г. Москва, ул. Горбунова, д. 11, к. 1;3;2846;2846
г. Москва, ул. Горбунова, д. 11, к. 2;1;2846;2*6534,11*9646,8*0995,1594
г. Москва, ул. Горбунова, д. 11, к. 2;2;;30*5536,24*9610,26*4947
г. Москва, ул. Горбунова, д. 11, к. 2;3;;1954
г. Москва, ул. Горбунова, д. 11, к. 3;1;;2846
г. Москва, ул. Горбунова, д. 11, к. 3;2;;2846
г. Москва, ул. Горбунова, д. 11, к. 3;3;;2846
г. Москва, ул. Горбунова, д. 11, к. 4;1;29к9921;9к0521
г. Москва, ул. Горбунова, д. 11, к. 4;2;55к0133;71к1313,70к0325,59к3444,53к8047,40к4604,52к6709
г. Москва, ул. Горбунова, д. 11, к. 4;3;32к5823;73к5478,73к5478
г. Москва, ул. Горбунова, д. 17, к. 1;1;;10в,2987,105к0813,9393,32к5823,111к0088,200к8734,44к988,11к3995,97к4822,95к2975,44в9888,44к9888,68к3250,45к6301
г. Москва, ул. Горбунова, д. 17, к. 2;1;;1,106к 3553,14к9206,2к3882,15к1583,58к1475,66к8495,103к8731,45к2083,29к1921,75к4917,74к2347
г. Москва, ул. Горбунова, д. 19, к. 1;1;;18к,39,5,48,35в
г. Москва, ул. Горбунова, д. 19, к. 1;2;;1,61в,64
г. Москва, ул. Горбунова, д. 19, к. 1;4;;187в,204к,232 в
г. Москва, ул. Горбунова, д. 9, к. 1;1;;4*3831
г. Москва, ул. Горбунова, д. 9, к. 1;2;;2846
г. Москва, ул. Горбунова, д. 9, к. 1;3;;31к6977,31*6977,42*1404,2846
г. Москва, ул. Горбунова, д. 9, к. 2;1;;4*7080,1954,5*5387,12*6730
г. Москва, ул. Горбунова, д. 9, к. 2;2;38*6984;2846
г. Москва, ул. Горбунова, д. 9, к. 2;3;1954;49*7708,48*4659,60*6796,41к3195,55к1344
г. Москва, ул. Горбунова, д. 9, к. 3;1;;2846
г. Москва, ул. Горбунова, д. 9, к. 3;2;;2846
