Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, б-р. Маршала Рокоссовского, д. 29/13;3;;96#251
г. Москва, б-р. Маршала Рокоссовского, д. 3;1;;1979
г. Москва, б-р. Маршала Рокоссовского, д. 3;2;;с36,19к5088,1к1122,25к0465,35к1142,1к1133
г. Москва, б-р. Маршала Рокоссовского, д. 3;3;;1975,1к1133,72*0485
г. Москва, б-р. Маршала Рокоссовского, д. 3;4;;72*0485,1975
г. Москва, б-р. Маршала Рокоссовского, д. 30;1;;с24,к32в
г. Москва, б-р. Маршала Рокоссовского, д. 30;2;;62#9525,40 #. 8026,40р8026,40#8026,57 в
г. Москва, б-р. Маршала Рокоссовского, д. 30;3;;с81в,0в92
г. Москва, б-р. Маршала Рокоссовского, д. 30;4;;114к5308,111к4178,113к9842
г. Москва, б-р. Маршала Рокоссовского, д. 32;2;;64з9139
г. Москва, б-р. Маршала Рокоссовского, д. 32;3;;88 в
г. Москва, б-р. Маршала Рокоссовского, д. 33/12;1;;98#679,22#957,6#331
г. Москва, б-р. Маршала Рокоссовского, д. 33/12;2;;49 в,63 в,64в,46 в
г. Москва, б-р. Маршала Рокоссовского, д. 33/12;3;;67р613,88#643,104р677
г. Москва, б-р. Маршала Рокоссовского, д. 33/12;4;127#522;127#522
г. Москва, б-р. Маршала Рокоссовского, д. 37, к. 2;2;;29#658,30#879
г. Москва, б-р. Маршала Рокоссовского, д. 37, к. 2;3;;71р395
г. Москва, б-р. Маршала Рокоссовского, д. 37, к. 2;4;;62#256,65#925,47#364
г. Москва, б-р. Маршала Рокоссовского, д. 37, к. 2;6;;108#2620
г. Москва, б-р. Маршала Рокоссовского, д. 38;1;126#9077;126#9077
г. Москва, б-р. Маршала Рокоссовского, д. 38;2;43#5660;43#5660
г. Москва, б-р. Маршала Рокоссовского, д. 39, к. 1;1;;88,в,с 56 в,49в,в,39 в
г. Москва, б-р. Маршала Рокоссовского, д. 39, к. 1;2;;388в
г. Москва, б-р. Маршала Рокоссовского, д. 39/22;1;10#543;
г. Москва, б-р. Маршала Рокоссовского, д. 4;1;;13*7940,3*5343,35343,14*3753
г. Москва, б-р. Маршала Рокоссовского, д. 4;2;;56*4100,33*2286,22*4678,29*8264
г. Москва, б-р. Маршала Рокоссовского, д. 4;3;;7*7774
г. Москва, б-р. Маршала Рокоссовского, д. 4;4;16*8741;16*8741
г. Москва, б-р. Маршала Рокоссовского, д. 42;1;;20 в,9999р2158,9999#2158,6р1747
г. Москва, б-р. Маршала Рокоссовского, д. 42;2;;54#3254,37#5490,41р9870,49р8962,44в,39в
г. Москва, б-р. Маршала Рокоссовского, д. 42;3;;5603,6518,189 ,2168,7046,7159
г. Москва, б-р. Маршала Рокоссовского, д. 42;4;;132в
г. Москва, б-р. Маршала Рокоссовского, д. 42;5;;148р4477,165#9219,*166#8136,154в,174#6393
г. Москва, б-р. Маршала Рокоссовского, д. 42;6;;193d
г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 1;1;;33к333,1,57к575,21к366,60к111,17к120,61к610,13к123,68к133,17к120,23к325,27к227,35к709,43к043,36к336,1к121
г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 4;1;;11к5216,6к6082,13к1181,7к3317,5к2047
г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 4;3;;45к5830,46к3004
г. Москва, б-р. Маршала Рокоссовского, д. 7, к. 4;4;;1к1144,1к1144
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 1;1;;70к5118,4к6329,17к7516,50к9869,10к9720,32к6810,62к7180,2к5052,58к6768,65к7006
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 2;1;;25к3834,?26к2975,22в,59к5575,1,53к2480,30к4842,65к8340,34к0074,32к9820,31к3468,29в
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 3;1;;56#1589,36в,43в1027,11в
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 4;1;;3#254
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 4;2;;20в,в24в1505в
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 4;3;;46,28
г. Москва, б-р. Маршала Рокоссовского, д. 8, к. 4;4;;80#246
г. Москва, б-р. Маршала Рокоссовского, д. 9;1;;2#806,13#734,15#513,6#416
г. Москва, б-р. Маршала Рокоссовского, д. 9;2;27#164;27#164
г. Москва, б-р. Маршала Рокоссовского, д. 9;3;;56#674
г. Москва, пер. Алымов, д. 13;1;;1в5136,2в3599,53#183,11в4610
г. Москва, пер. Алымов, д. 13;2;;31р386,33#412
г. Москва, пер. Алымов, д. 13;3;;58р571,31р386
г. Москва, пер. Алымов, д. 13;4;;53р183,55#415,59#894,53#183,58#571,55#415,53#183
г. Москва, пер. Алымов, д. 17, к. 2;1;;11#785,10р778
г. Москва, пер. Алымов, д. 17, к. 2;2;;30в4539,38в2839,22в9899,25в3606
г. Москва, пер. Алымов, д. 4;1;;11111,56в5497,40в611540в,1,21в1289,6в
г. Москва, пер. Алымов, д. 4;2;;85в5338,109в1374,83к3811,83,87к8978,77в5809,103в3783,111в4499,76в7097,73в3893,64в8524,84
г. Москва, пер. Алымов, д. 4;3;;139в2006,160 в 0697
г. Москва, пер. Алымов, д. 4;4;;172в9669
г. Москва, пер. Алымов, д. 4;5;;249в2483,9999в0066,243в4124
г. Москва, пер. Алымов, д. 4;6;;292в5352
г. Москва, проезд. Погонный, д. 1, к. 1;1;;3 р 413,01#320
г. Москва, проезд. Погонный, д. 1, к. 1;2;;30р584,21#717
г. Москва, проезд. Погонный, д. 1, к. 1;3;;35#454
г. Москва, проезд. Погонный, д. 1, к. 1;4;;49р684,12#345,12р345
г. Москва, проезд. Погонный, д. 1, к. 10;1;;19в9387,17в2580,4в3629
г. Москва, проезд. Погонный, д. 1, к. 10;2;;35в1667,38в5067,37в7284,31в8680,30в4597,29в7971,324597
г. Москва, проезд. Погонный, д. 1, к. 10;3;;35в1667
г. Москва, проезд. Погонный, д. 1, к. 11;1;27№204;31#363,10р312,18#256
г. Москва, проезд. Погонный, д. 1, к. 11;2;;58#218,12#345,56#227,34р229,35#322,51 в.,47#246,41#244,38#342
г. Москва, проезд. Погонный, д. 1, к. 11;3;;12#345,95#581,88#589
г. Москва, проезд. Погонный, д. 1, к. 11;4;;99#789,128#783,98#378
г. Москва, проезд. Погонный, д. 1, к. 2;1;;3к0974
г. Москва, проезд. Погонный, д. 1, к. 2;2;;28#977,28р977
г. Москва, проезд. Погонный, д. 1, к. 3;1;;30#791,14#916,12в353,9#385
г. Москва, проезд. Погонный, д. 1, к. 3;2;;17#786,16#672
г. Москва, проезд. Погонный, д. 1, к. 4;1;;14в3205,в14в3205
г. Москва, проезд. Погонный, д. 1, к. 4;2;;21в4078,21 в 4078
г. Москва, проезд. Погонный, д. 1, к. 5;1;;19в,14в
г. Москва, проезд. Погонный, д. 1, к. 5;2;;33в5057,в22в3535,26в9147,25в0259,40в1476
г. Москва, проезд. Погонный, д. 1, к. 6;1;;11в,10в
г. Москва, проезд. Погонный, д. 1, к. 6;3;;в59в5120,в45в1294,56в,57в
г. Москва, проезд. Погонный, д. 1, к. 7;1;;в19в8366,в5в0625,в9в4237
г. Москва, проезд. Погонный, д. 1, к. 7;2;;4861
г. Москва, проезд. Погонный, д. 1, к. 8;1;;в4в4626
г. Москва, проезд. Погонный, д. 1, к. 8;2;;в36в6440,в34в9646
г. Москва, проезд. Погонный, д. 1, к. 8;3;;в3в4477
г. Москва, проезд. Погонный, д. 1, к. 9;1;;459,43#132
г. Москва, проезд. Погонный, д. 1, к. 9;2;;16,38 ,38 .
г. Москва, проезд. Погонный, д. 1, к. 9;3;;43#132,29#128,43р132
г. Москва, проезд. Погонный, д. 11;1;;11к9795,1
г. Москва, проезд. Погонный, д. 11;2;;43,61в,71 
г. Москва, проезд. Погонный, д. 11;3;;135в 
г. Москва, проезд. Погонный, д. 12;1;;1#111,1р111,1#111,27в
г. Москва, проезд. Погонный, д. 12;2;;69 937,37р845,69#937,57#278,55#873,829
г. Москва, проезд. Погонный, д. 12;3;#0551;#0551
г. Москва, проезд. Погонный, д. 12;4;#0551;#0551
г. Москва, проезд. Погонный, д. 12;5;#0551;#0551
г. Москва, проезд. Погонный, д. 12;6;;204#358,188р363,183 # 369,212#367
г. Москва, проезд. Погонный, д. 14;1;;10/10,11в
г. Москва, проезд. Погонный, д. 2;1;;4861
г. Москва, проезд. Погонный, д. 2;2;;21в,22 в,в26в7322,23в,в26в7322
г. Москва, проезд. Погонный, д. 2;3;;0861,43в,4861
г. Москва, проезд. Погонный, д. 2;4;;в65в9144,75в,в68в5563,в 62в 5711,в62в5711,77в
г. Москва, проезд. Погонный, д. 23, к. 1;1;;1,8к8405,115,11к1300,11к1300,32в0375,34к8551
г. Москва, проезд. Погонный, д. 23, к. 1;2;;23к2222
г. Москва, проезд. Погонный, д. 23, к. 1;3;;75к2927,1к0000,98к1350,78к8129
г. Москва, проезд. Погонный, д. 23, к. 1;4;;133к5530,130к6880,140к4451
г. Москва, проезд. Погонный, д. 23, к. 1;5;;164к2566,133в530,144к4927,154к5678,155c3235
г. Москва, проезд. Погонный, д. 23, к. 1;6;;23к 6666,23,23к666
г. Москва, проезд. Погонный, д. 23, к. 1;7;2511;в245в1873,2012,2012в
г. Москва, проезд. Погонный, д. 23, к. 1;8;;286 в,в282в0551,в284в5220,в270в4263,в283в2318,270 в,275в,в282в0551,270в,в261в8543
г. Москва, проезд. Погонный, д. 23, к. 2;1;;13#423,39#654,21#671,21#671,01р451,36р918,8#946,34#819,5р437
г. Москва, проезд. Погонный, д. 23, к. 2;2;;61#543,41р283,47р903,50#3080,50#380,83#732,69#563,50р380,63#348,69р563,75 р 965,41#283,87р304,61#543,43р712,75#965,48#683
г. Москва, проезд. Погонный, д. 23, к. 2;3;;*12#123,41р283,102р482,119р143,114#160,123#466,119#143
г. Москва, проезд. Погонный, д. 23, к. 3;1;;4к5402 ,6к9825,4к5402,20к2933
г. Москва, проезд. Погонный, д. 23, к. 3;2;42ключ4918;86 к 5280,42к4918,88к4620,42к4819,84к1375,85к1264,65к0677,86 к 5280
г. Москва, проезд. Погонный, д. 23, к. 3;3;;103к8543,95к2125,106к3301,104к6699,108к7082,118к9693,116к6570,105к6883,92к1728
г. Москва, проезд. Погонный, д. 23, к. 4;1;;0р100,0#100,51в,0#100
г. Москва, проезд. Погонный, д. 25;1;;в77в6030,б10б0290,76к3439,в23в8923,в71в9482,в19в3140,в70в7474,в15в5695,в57в4463,в14в6428,в55в7087,в25в3409,в51в8575,в29в0802,в38в4322,в37в0291,35
г. Москва, проезд. Погонный, д. 3, к. 1;1;;с 26 в ,9 в
г. Москва, проезд. Погонный, д. 3, к. 2;1;;"60в, 38,38 и 2в,38,21к9971,38;в28,30к2223,38,50к2601,38 и 7"
г. Москва, проезд. Погонный, д. 3, к. 3;1;;22р1956,56#196,10р100,58#130,46,94р299
г. Москва, проезд. Погонный, д. 3, к. 3;3;;92 ,75456
г. Москва, проезд. Погонный, д. 33;1;50к1211,10 К 7631;50к1211
г. Москва, проезд. Погонный, д. 33;2;37к1809;60к6370,361
г. Москва, проезд. Погонный, д. 33;3;;12#345,12#345
г. Москва, проезд. Погонный, д. 33;4;;33к4444,33к4444,119к7172,118к8169
г. Москва, проезд. Погонный, д. 33;5;148#568;148#568
г. Москва, проезд. Погонный, д. 4;1;;10в,18 в,2 в,8 ,2в
г. Москва, проезд. Погонный, д. 4;2;;в38в4743
г. Москва, проезд. Погонный, д. 4;3;;в49в4636,в53в5780,в79в3277,в48в4373,в56в5493
г. Москва, проезд. Погонный, д. 4;4;;74в,в 64в 9921
г. Москва, проезд. Погонный, д. 4;5;;в88в4052,в96в7493
г. Москва, проезд. Погонный, д. 4;6;;к1179681
г. Москва, проезд. Погонный, д. 48;1;;7к2383,12к9594,3к7946,11к 3699,11к3699
г. Москва, проезд. Погонный, д. 48;2;;1к1133,1к 1133,1к1133
г. Москва, проезд. Погонный, д. 48;3;;55к6540,54к9584,48к6935,47к6105,42к6000
г. Москва, проезд. Погонный, д. 5, к. 1;6;;в310
г. Москва, проезд. Погонный, д. 5, к. 2;1;;276к109
г. Москва, проезд. Погонный, д. 5, к. 2;2;;234к683
г. Москва, проезд. Погонный, д. 5, к. 3;1;;109к3215,152к9862
г. Москва, проезд. Погонный, д. 5, к. 3;2;в215в3402;в184в2506,в201в8427,в195в8516,в193в2687
г. Москва, проезд. Погонный, д. 5, к. 4;1;;85 в,088
г. Москва, проезд. Погонный, д. 5, к. 4;2;;43,098
г. Москва, проезд. Погонный, д. 5, к. 4;4;;091в
г. Москва, проезд. Погонный, д. 50;1;;14к0707,14к0707
г. Москва, проезд. Погонный, д. 50;2;;23 ,24 
г. Москва, проезд. Погонный, д. 50;3;;д47,52к4043
г. Москва, проезд. Погонный, д. 52;1;;5к2336
г. Москва, проезд. Погонный, д. 52;2;;38*2807,27*9773,393760,305568,58к4825,25*6534,32з8808,23*0151,33*2148,366440
г. Москва, проезд. Погонный, д. 52;3;;53к3571,54к8475,28*0217,41к6446,42к6782,49к3989
г. Москва, проезд. Погонный, д. 52;4;;79к7429,64к8694,79к0923,74к3218,77к6827
г. Москва, проезд. Погонный, д. 6;1;;в19в7126,в3в3161,в83в4742,13в, в 19 в 7126
г. Москва, проезд. Погонный, д. 6;2;;б24б0851
г. Москва, проезд. Погонный, д. 6;3;;в64в6552,46в
г. Москва, проезд. Погонный, д. 6;4;;в76в3467,в18в4903,в20в3633,в68в8134,67в
г. Москва, проезд. Погонный, д. 6;5;;98в,в88в4789,в96в6136,в83в4742
г. Москва, проезд. Погонный, д. 6;6;;в131в 5913
г. Москва, проезд. Погонный, д. 7, к. 1;1;;23 в.,03,17к3493
г. Москва, проезд. Погонный, д. 7, к. 2;1;;11к1811,17к1749
г. Москва, проезд. Погонный, д. 7, к. 2;2;;11к1811
г. Москва, проезд. Погонный, д. 7, к. 3;1;;17к3493,90к3580,32,47к4434,1,45к6602,39к0888,50
г. Москва, проезд. Погонный, д. 8;1;;в8в0103,в2в1331,в16в3420,в127б2145
г. Москва, проезд. Погонный, д. 8;2;;в37в7259,в69в6398,в22в0211,40в,в39в1916,в31в5913
г. Москва, проезд. Погонный, д. 8;3;;90в,в 56 в 2289,60в,в56в2289,в20в1192,в 100 в 7273
г. Москва, проезд. Погонный, д. 8;4;;74,в78в7284
г. Москва, проезд. Погонный, д. 8;5;;в94в3240,в84в4965,87в,в92в3275
г. Москва, проезд. Погонный, д. 8;6;;104 в
г. Москва, проезд. Погонный, д. 9;1;;в61в4349,65,67,в28в8837
г. Москва, проезд. Подбельского 3-й, д. 14, к. 2;1;;2#222
г. Москва, проезд. Подбельского 3-й, д. 14, к. 2;2;;28# 820,20#200
г. Москва, проезд. Подбельского 3-й, д. 14, к. 2;3;;в37в,42в
г. Москва, проезд. Подбельского 3-й, д. 14, к. 2;4;;в54в1412,61в,65в
г. Москва, проезд. Подбельского 3-й, д. 14, к. 3;1;;16р242,20 # 601,8#206
г. Москва, проезд. Подбельского 3-й, д. 14, к. 3;2;;789#789,31р592
г. Москва, проезд. Подбельского 3-й, д. 14, к. 3;3;;59р646,789р 789,46р119,59#646
г. Москва, проезд. Подбельского 3-й, д. 16;1;;12345
г. Москва, проезд. Подбельского 3-й, д. 16;3;1234;1234
г. Москва, проезд. Подбельского 3-й, д. 16а;1;;15р274
г. Москва, проезд. Подбельского 3-й, д. 16а;2;;22к1911
г. Москва, проезд. Подбельского 3-й, д. 16а;3;;1234
г. Москва, проезд. Подбельского 3-й, д. 16Б;1;;5697
г. Москва, проезд. Подбельского 3-й, д. 16Б;2;;41 * 1410
г. Москва, проезд. Подбельского 3-й, д. 18;2;;18в1817
г. Москва, проезд. Подбельского 3-й, д. 18;3;9235;9235
г. Москва, проезд. Подбельского 3-й, д. 18А;1;;10к2524,10к2524,10 к 2524
г. Москва, проезд. Подбельского 3-й, д. 18А;2;;32#456
г. Москва, проезд. Подбельского 3-й, д. 18А;3;;37#273
г. Москва, проезд. Подбельского 3-й, д. 18Б;1;;*16р575,6р572
г. Москва, проезд. Подбельского 3-й, д. 18Б;2;;67#677
г. Москва, проезд. Подбельского 3-й, д. 18Б;3;;55#542
г. Москва, проезд. Подбельского 3-й, д. 22, к. 3;1;;56 в,88
г. Москва, проезд. Подбельского 4-й, д. 2, к. 1;1;;3в,9в,22в,23в,12в
г. Москва, проезд. Подбельского 4-й, д. 2, к. 1;2;в47в4721;в56в,59в
г. Москва, проезд. Подбельского 4-й, д. 2, к. 1;3;;78в,в77в7721,в87в0816,84в,84в, в87в0816
г. Москва, проезд. Подбельского 4-й, д. 4, к. 2;1;;11к1818,30к5246,32к9282,50к4379,15*2731,12к7525,10к4964,1к6857,38к2009,43к9778,45r1024,102к1500,57к4695,6к1510,7к3636,8к4797
г. Москва, проезд. Подбельского 4-й, д. 6;1;;4в1944,1в3051,10в0319
г. Москва, проезд. Подбельского 4-й, д. 6;2;;19в0107,11в5522,18в3078,15в8220
г. Москва, проезд. Подбельского 4-й, д. 6;3;;65в2712
г. Москва, проезд. Подбельского 4-й, д. 6;4;;31в4024,39в9185,399185
г. Москва, проезд. Подбельского 4-й, д. 6;6;;51в5671
г. Москва, проезд. Подбельского 4-й, д. 6;7;;63в9853,70в6180,61в9199
г. Москва, проезд. Подбельского 4-й, д. 6;8;;78в7908,73в7898
г. Москва, проезд. Подбельского 4-й, д. 6;9;; .,82в6190,85 в 6868
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 1;1;;44#616
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 1;2;;169, 27,169, 23,1169 21,169, 22
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 1;3;;493493,33#705
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 10;1;;8в2114,10в0958,4в5420
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 10;2;;20в2320,18в6168
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 2;3;;41#987,31#926,41#587,49#188
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 3;1;;11#616,13#711
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 3;2;;22#881,24#691,39#921
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 3;3;;56#343,53р307,47#530
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 4;1;;378в16,37,378 /13
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 4;3;;360 ,36043к,360 1 ,360
г. Москва, проезд. Подбельского 5-й, д. 4А, к. 5;3;;43#831,42р794,34#927,31#194,38#438
г. Москва, ул. Богатырская 3-я, д. 14;1;;3в0860,4в2703,'',4в 2703
г. Москва, ул. Богатырская 3-я, д. 14;2;С 17 В 6813;18 в 7707,3в0860
г. Москва, ул. Богатырская 3-я, д. 21;1;;3в3075,8в0034
г. Москва, ул. Богатырская 3-я, д. 21;2;;38в3773,37в3490,21в9573
г. Москва, ул. Богатырская 3-я, д. 21;3;;39в6122
г. Москва, ул. Богатырская 3-я, д. 21;4;;72б8380,62в2087,70в4173,73в7114,76в7894,68в3657
г. Москва, ул. Богатырская 3-я, д. 3;1;;в52,14в,16в,21 в 
г. Москва, ул. Богатырская 3-я, д. 3;2;71 в;82 в,61в,54 в ,65в
г. Москва, ул. Богатырская 3-я, д. 3;3;;133 в ,141в,120 в,96 в,138в,124в
г. Москва, ул. Богатырская 3-я, д. 3;4;;206в,в146в7984,175в,189 в,185в
г. Москва, ул. Богатырская 3-я, д. 3;5;;219,227в ,252в,в239
г. Москва, ул. Богатырская 3-я, д. 3;6;;290в,337в,322в,319в,327в,302в,347 в,347в,314 в,293в,312в
г. Москва, ул. Богатырская 3-я, д. 3;7;;380 в,402в,374 в,408 в,391в,355в,373 в
г. Москва, ул. Богатырская 3-я, д. 3;8;;461в,436 в,422в,457 в,448в
г. Москва, ул. Богатырская 3-я, д. 3;9;;504в,499в,490 ,486в,502в,507в
г. Москва, ул. Бойцовая, д. 10, к. 1;1;17в2551в;17в2551в
г. Москва, ул. Бойцовая, д. 10, к. 1;2;9999в2717,37в2043;9999в2717
г. Москва, ул. Бойцовая, д. 10, к. 1;3;;47в2811,48в5686,42в4260
г. Москва, ул. Бойцовая, д. 10, к. 2;1;14в5582;14в5582
г. Москва, ул. Бойцовая, д. 10, к. 2;2;789#789;789#789
г. Москва, ул. Бойцовая, д. 10, к. 2;3;42#282;42#282
г. Москва, ул. Бойцовая, д. 10, к. 3;1;4B8247;4b8247
г. Москва, ул. Бойцовая, д. 10, к. 3;2;9999B4625;9999b4625
г. Москва, ул. Бойцовая, д. 10, к. 3;3;;57к5436,43в9578,42в8146,53в1341,55в3533
г. Москва, ул. Бойцовая, д. 10, к. 4;1;1B1635;1b1635
г. Москва, ул. Бойцовая, д. 10, к. 4;2;22B1545;22b1545
г. Москва, ул. Бойцовая, д. 10, к. 4;3;789#789;789#789
г. Москва, ул. Бойцовая, д. 10, к. 6;1;1234;1234
г. Москва, ул. Бойцовая, д. 10, к. 6;2;1234;1234
г. Москва, ул. Бойцовая, д. 10, к. 6;3;43*1228;43*1228
г. Москва, ул. Бойцовая, д. 10, к. 7;1;;19к7494,16к6997
г. Москва, ул. Бойцовая, д. 10, к. 7;2;21к1389,40К4364;21к1389
г. Москва, ул. Бойцовая, д. 10, к. 7;3;;48к0571,48к0571,45к2508,42к2755,53к6712
г. Москва, ул. Бойцовая, д. 10, к. 8;1;53*8930;53*8930
г. Москва, ул. Бойцовая, д. 10, к. 8;2;;23*2810,31*1898,35*5052,24*8630
г. Москва, ул. Бойцовая, д. 10, к. 8;3;;51к3910,51к2055,53к3356,58к8842
г. Москва, ул. Бойцовая, д. 10, к. 9;1;;03 в 3131,3 в 3131,2 в 9250,175857,11в6475,3в3131
г. Москва, ул. Бойцовая, д. 10, к. 9;2;;39 р.772,36в,25р039,37 #.2302,28#346,22#560
г. Москва, ул. Бойцовая, д. 10, к. 9;3;;48р883
г. Москва, ул. Бойцовая, д. 11;1;;7#682,10#963,17р643,17#643,4#391
г. Москва, ул. Бойцовая, д. 11;2;;24#193,22#031,24 р 193,24#193,38р257
г. Москва, ул. Бойцовая, д. 11;3;;41в7801,55в6952,44в1224,47в6794,53в4806
г. Москва, ул. Бойцовая, д. 11;4;;72в4500,73в4970,75в9761,в75в9761
г. Москва, ул. Бойцовая, д. 13, к. 1;1;;10 в
г. Москва, ул. Бойцовая, д. 13, к. 1;2;;326981,32*6981
г. Москва, ул. Бойцовая, д. 13, к. 1;3;;42в,45 в 
г. Москва, ул. Бойцовая, д. 13, к. 1;4;;55р349,1р777,53р453,1#777,*1#777
