Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, ул. Гастелло, д. 4;1;;#145,37#975,40#909,049,59#182,6#166,975,81#776,73#183
г. Москва, ул. Гастелло, д. 41;1;;100к100,5к404,3к876,727к232,09к019
г. Москва, ул. Гастелло, д. 41;2;;043,59к267
г. Москва, ул. Гастелло, д. 41;4;;999к999,999з999
г. Москва, ул. Гастелло, д. 41;5;;999к999,100к100,100к100
г. Москва, ул. Гастелло, д. 41;6;;214к027,190к91,к741,195к313,213к022
г. Москва, ул. Гастелло, д. 41;7;;к973,231к938,260к404,265 к 211,265к211
г. Москва, ул. Гастелло, д. 6;1;;27к123,17к615,27к123 ,30к695,77к377
г. Москва, ул. Гастелло, д. 8;1;;88#888,88#888,10#046,13#979,88р888,42#574
г. Москва, ул. Егерская, д. 1;1;;001,017,041,047,67#890
г. Москва, ул. Егерская, д. 10;1;;3р8616,10р359,12р556,12#4067
г. Москва, ул. Егерская, д. 12;1;;1) 69 2)13,3d
г. Москва, ул. Егерская, д. 3;1;;1,035
г. Москва, ул. Егерская, д. 3;2;;069,096,063,097,067,087,091,099в
г. Москва, ул. Егерская, д. 5, к. 1;1;; 1к0127,1к0127
г. Москва, ул. Егерская, д. 5, к. 1;2;;93к9508,99к2046,93к9508
г. Москва, ул. Егерская, д. 5, к. 1;3;;196,129к6456
г. Москва, ул. Егерская, д. 5, к. 2;1;;48к7457,11к3333
г. Москва, ул. Егерская, д. 5, к. 2;2;;74р9402,81
г. Москва, ул. Егерская, д. 5, к. 2;3;;100к9758,124 в 
г. Москва, ул. Жебрунова, д. 1;1;25#722;26#889,#423,31р625,7,6#166,р423,#423
г. Москва, ул. Жебрунова, д. 1;2;72#519;96к912,75к776,73к551,59к864, 741,52, к741,в153,83111,94к533,82к287,к741
г. Москва, ул. Жебрунова, д. 1;3;;111к4563,117к6652,114к5299,142к0465,133к0260
г. Москва, ул. Жебрунова, д. 1;4;150#470(150#410);в178в0085,в166в3336
г. Москва, ул. Жебрунова, д. 1;5;192#611;204р799,к973
г. Москва, ул. Жебрунова, д. 2;1;;6к166
г. Москва, ул. Жебрунова, д. 2;2;;21к372,14к369,12к675,18к982,13к174,15к486
г. Москва, ул. Жебрунова, д. 2;3;;27к166,25к1803,28к603,26к253
г. Москва, ул. Жебрунова, д. 4;1;;9к 396
г. Москва, ул. Жебрунова, д. 4;2;;к145
г. Москва, ул. Жебрунова, д. 5;1;;к1455,003к963,005к192,к145,051к501
г. Москва, ул. Колодезная, д. 7, к. 1;1;;003,с004
г. Москва, ул. Колодезная, д. 7, к. 1;2;;13в,15р5856
г. Москва, ул. Колодезная, д. 7, к. 2;5;;1827
г. Москва, ул. Колодезная, д. 7, к. 2;7;;#3892,#3891
г. Москва, ул. Колодезная, д. 7, к. 3;3;;1234
г. Москва, ул. Колодезная, д. 7, к. 4;1;;8в,82
г. Москва, ул. Колодезная, д. 7, к. 4;2;;#3978,#3978
г. Москва, ул. Колодезная, д. 7, к. 5;2;;20 в 
г. Москва, ул. Колодезная, д. 7, к. 6;2;;16к4674
г. Москва, ул. Колодезная, д. 7, к. 7;2;;1616
г. Москва, ул. Колодезная, д. 7, к. 7;4;;р423
г. Москва, ул. Колодезная, д. 7, к. 8;1;;004а004,007к007
г. Москва, ул. Короленко, д. 1, к. 1;1;;р9873,# 9873,#9873
г. Москва, ул. Короленко, д. 1, к. 1;2;;#1923
г. Москва, ул. Короленко, д. 1, к. 10;1;;34к4751,71 к 7575,36к6203,35к4110,19к5507,14к4095,13к5164,30к6615,11к0070,49к4821,02к0660,2к0660
г. Москва, ул. Короленко, д. 1, к. 11;1;;63 #.7047,51к3506,в33,34 к 3927,30к6330,34к3927,68к8682,55к1486,7к5203,30 к 6330,31к3959,30к6330
г. Москва, ул. Короленко, д. 1, к. 12;1;;101к41,35к2563,78к3236,47к0760
г. Москва, ул. Короленко, д. 1, к. 2;3;;54 ,37к3814,53в,40#1711
г. Москва, ул. Короленко, д. 1, к. 2;4;;48#132
г. Москва, ул. Короленко, д. 1, к. 3;1;;59к0566,11к0480,57к8230,64к0008,15к4973,77р0303
г. Москва, ул. Короленко, д. 1, к. 3;3;;43к3628
г. Москва, ул. Короленко, д. 1, к. 5;1;;0# 973,20#899,13#315
г. Москва, ул. Короленко, д. 1, к. 5;2;;24р936, 31#332,0#973
г. Москва, ул. Короленко, д. 1, к. 5;3;;р3201,#3201,47#661
г. Москва, ул. Короленко, д. 1, к. 6;1;;10#194,10р194
г. Москва, ул. Короленко, д. 1, к. 7;1;;р3691,5#355
г. Москва, ул. Короленко, д. 1, к. 7;2;;2#1982
г. Москва, ул. Короленко, д. 1, к. 7;3;;50в,1#7985
г. Москва, ул. Короленко, д. 1, к. 8;1;;44к9725,1к3403,33к3769
г. Москва, ул. Короленко, д. 1, к. 9;1;;7к9581,16к0875
г. Москва, ул. Короленко, д. 10;1;;12к8401,92,61к6023,4к6562,12к8401,20к9770,104к4358,4к6562,19к8812
г. Москва, ул. Короленко, д. 10;2;;180 к 2775,140к9240,161к7417,169к9009,199к6706,169 к 9009
г. Москва, ул. Короленко, д. 2, к. 1;2;;# 2812
г. Москва, ул. Короленко, д. 2/23, к. 6;1;;4,011
г. Москва, ул. Короленко, д. 2/23, к. 6;2;;21,017
г. Москва, ул. Короленко, д. 2/23, к. 7;1;;1,89
г. Москва, ул. Короленко, д. 4/14;1;;#1503,#5826,# 5826
г. Москва, ул. Короленко, д. 4/14;2;; в12в5143
г. Москва, ул. Короленко, д. 4/14;3;;в21в1234
г. Москва, ул. Короленко, д. 4/14;4;;#1503
г. Москва, ул. Короленко, д. 4/14;6;; в58в 4808
г. Москва, ул. Короленко, д. 5;1;;10 ,199к5511,1
г. Москва, ул. Короленко, д. 5;2;;82,107
г. Москва, ул. Короленко, д. 6, к. А;1;;#4682,0#973,40#234,0р973
г. Москва, ул. Короленко, д. 6, к. А;2;;#8528
г. Москва, ул. Короленко, д. 6, к. А;3;;#1148
г. Москва, ул. Короленко, д. 6, к. А;4;;р8527,*р8527
г. Москва, ул. Короленко, д. 6, к. А;5;;#1243,р1243
г. Москва, ул. Короленко, д. 6, к. Б;1;;18к1210,3к7329
г. Москва, ул. Короленко, д. 6, к. Б;2;;229586
г. Москва, ул. Короленко, д. 7, к. 1;2;;36к1786
г. Москва, ул. Короленко, д. 7, к. 2;2;;29#982
г. Москва, ул. Короленко, д. 9, к. 1;1;;26к4835,57к1003,77к7220,20к3746,77в7220
г. Москва, ул. Лобачика, д. 23, к. 1;2;;21#210
г. Москва, ул. Лобачика, д. 23, к. 1;3;;*527
г. Москва, ул. Лобачика, д. 23, к. 2;1;;#1380,р1380
г. Москва, ул. Лобачика, д. 23, к. 2;2;;р1561,#1561
г. Москва, ул. Лобачика, д. 23, к. 2;3;;48#172,45# 592,57#564,52#372
г. Москва, ул. Маленковская, д. 10;1;;12/397
г. Москва, ул. Маленковская, д. 12;1;;6к8196,38к2019
г. Москва, ул. Маленковская, д. 12;2;;84#5103,65р7823
г. Москва, ул. Маленковская, д. 12;3;;107к4817
г. Москва, ул. Маленковская, д. 12;4;;163в
г. Москва, ул. Маленковская, д. 12;5;;219#3166
г. Москва, ул. Маленковская, д. 12;6;;283к111,283в
г. Москва, ул. Маленковская, д. 13/12;1;;1к0242,44к8545,111р109
г. Москва, ул. Маленковская, д. 13/12;2;;085,075,066,064,087,093,088
г. Москва, ул. Маленковская, д. 13/12;3;;112 р. 202,11р109,*111#109
г. Москва, ул. Маленковская, д. 16;1;;37#767,24# 32
г. Москва, ул. Маленковская, д. 16;2;;87к8783
г. Москва, ул. Маленковская, д. 28;1;;р4230
г. Москва, ул. Маленковская, д. 28;2;;58,068
г. Москва, ул. Маленковская, д. 28;3;;к423,84к7184,89
г. Москва, ул. Маленковская, д. 28;4;136#8283;136#8283
г. Москва, ул. Маленковская, д. 28;5;;155в
г. Москва, ул. Маленковская, д. 3;3;;7896#
г. Москва, ул. Матросская Тишина, д. 19, к. 2;1;;10к3396,1k6713
г. Москва, ул. Матросская Тишина, д. 19, к. 2;2;;41к5928
г. Москва, ул. Матросская Тишина, д. 19, к. 2;3;;50к0110,44к1708,40к1293
г. Москва, ул. Матросская Тишина, д. 19, к. 2;4;;607842,52к2246
г. Москва, ул. Матросская Тишина, д. 19, к. 2;5;;64к1330
г. Москва, ул. Матросская Тишина, д. 19, к. 2;6;;90 р 6349,90 6349,86к0204,78к3387,90к6349,90 к 6349,74к1380
г. Москва, ул. Матросская Тишина, д. 19, к. 3;1;;р4066
г. Москва, ул. Матросская Тишина, д. 19, к. 3;2;;#9648,#. 9648,р9648,0р973,0#973
г. Москва, ул. Матросская Тишина, д. 19, к. 3;3;;#9648,0#973,3144
г. Москва, ул. Олений Вал, д. 24, к. 1;1;123ключ9561;81к1554,61к2261,72к6766,65к4972,40к7476,65к4972,10к2944,124к1392,66к1029,82к2037,15к1092,200к2000,50к4566,12к8690,23к7051,117р9640,49к0536,200к2000,107к8088,к908545
г. Москва, ул. Олений Вал, д. 24, к. 2;1;;205к6339,188 9127,222к7396,175к2406,143к7662,200к2580,212к1114,143 к 7662,254к,237к1430,138к6438,148к7891
г. Москва, ул. Олений Вал, д. 24, к. 3;1;;281к194,322 к 065,375к155,255к466,278к207,322 к 065,322к065,255к466,355к075,280к572,378к470
г. Москва, ул. Олений Вал, д. 24, к. 3;3;;307 к 765
г. Москва, ул. Остроумовская Б., д. 11, к. 1;1;;к947,#947
г. Москва, ул. Остроумовская Б., д. 11, к. 2;1;;33к3864,22 к 0135,22к0135,31к2993,20в,22к0135
г. Москва, ул. Остроумовская Б., д. 11, к. 3;1;;52к274
г. Москва, ул. Остроумовская Б., д. 11, к. 3;2;;53к977,62к789
г. Москва, ул. Остроумовская Б., д. 13;1;;709,708,710,706
г. Москва, ул. Остроумовская Б., д. 13;3;;743,748,709
г. Москва, ул. Остроумовская Б., д. 15;1;;#3822
г. Москва, ул. Остроумовская Б., д. 15;2;;25*9184,30*9151
г. Москва, ул. Остроумовская Б., д. 15;3;;#5394,0#973,#4660,0р973
г. Москва, ул. Остроумовская Б., д. 17;1;;0р973,15р645,13р130,16#357,16р357
г. Москва, ул. Остроумовская Б., д. 17;2;;р1568,1568,0#973,#1568,#1568
г. Москва, ул. Остроумовская Б., д. 17;3;;3892,р3892,#3892
г. Москва, ул. Остроумовская Б., д. 23/2;1;;2#975
г. Москва, ул. Остроумовская Б., д. 23/2;2;;11 к 1503
г. Москва, ул. Остроумовская М., д. 1;1;;1,136к4533
г. Москва, ул. Остроумовская М., д. 1, к. Б;3;;0к973
г. Москва, ул. Остроумовская М., д. 1Г;1;;52к2525
г. Москва, ул. Остроумовская М., д. 1Г;2;;69к2580
г. Москва, ул. Остроумовская М., д. 1Г;3;;10к1000,37в
г. Москва, ул. Охотничья, д. 10/12, к. 2;1;;4к558
г. Москва, ул. Охотничья, д. 10/12, к. 3;1;;#145
г. Москва, ул. Охотничья, д. 10/12, к. 4;1;;7к384,16#253
г. Москва, ул. Охотничья, д. 10/12, к. 5;1;;17к593,к973
г. Москва, ул. Охотничья, д. 10/12, к. 6;1;;к793
г. Москва, ул. Охотничья, д. 3;1;;77к7373
г. Москва, ул. Охотничья, д. 3;2;;39#2262,72р7636
г. Москва, ул. Охотничья, д. 6;1;;в26в4780в,в27в4787в
г. Москва, ул. Охотничья, д. 6;2;;39к3926
г. Москва, ул. Охотничья, д. 6;4;;110к4142
г. Москва, ул. Русаковская, д. 1;1;;38в5466,00000,5в0626,9999в5439,55в1918,83в2609,999к4299,68в1513,14в8500,15 в,11в5724,9999в4299,21в5315,39в8271,88в6755,9999000,9999 ,46в5168,69в2847,6в5937,51в4732,9999в4999
г. Москва, ул. Русаковская, д. 1;2;;109в7199,9999в4956,94в3421,9999в2251,9999в2251,228,113в
г. Москва, ул. Русаковская, д. 11;1;;010,59*,057,053,1743,045,044,042,030,029,023,022,020,002,017,016,012,073в,008,066,061
г. Москва, ул. Русаковская, д. 12, к. 1;1;21к4522;30к2580,21к4522
г. Москва, ул. Русаковская, д. 12, к. 1;2;100к6666;
г. Москва, ул. Русаковская, д. 12, к. 2;1;50к2580;81,269,590,560.,560,15к6959,. 789
г. Москва, ул. Русаковская, д. 12, к. 2;2;50к2580;269 ,569,100к2580,269 ,139,269.,269
г. Москва, ул. Русаковская, д. 12, к. 2;3;80к2580;789 .,789.,100 к 2580,789,43,234,789-
г. Москва, ул. Русаковская, д. 12, к. 2;4;50к2580;(569) ,659 .,569,569 ,80к7837,100к2580,969,77к8661
г. Москва, ул. Русаковская, д. 12, к. 3;1;;308,7к1151,6к0436,1,380 ,380,380 ,12к4902,11к2719,11к2719
г. Москва, ул. Русаковская, д. 12, к. 3;2;;30к3423,26к3363,32к8572,130,4к4262,25к2574,38к4102
г. Москва, ул. Русаковская, д. 18/20;1;;009к409,021к231,030,011,014,016в,017,020к954
г. Москва, ул. Русаковская, д. 18/20;2;;022#809
г. Москва, ул. Русаковская, д. 18/20;3;;57к2112
г. Москва, ул. Русаковская, д. 18/20;4;;60к566,62к603,69к372,111к111
г. Москва, ул. Русаковская, д. 18/20;5;;333 к 333
г. Москва, ул. Русаковская, д. 22;1;;36,36, 37,36 20
г. Москва, ул. Русаковская, д. 22;3;;145к063
г. Москва, ул. Русаковская, д. 22;4;;153к523,190к390,184к852,180к038,178к781,175к685,168к445,166к784,156к197
г. Москва, ул. Русаковская, д. 22;5;;216к119,221к593
г. Москва, ул. Русаковская, д. 22;6;;257в,252к390,249 в,252 к 390,247в
г. Москва, ул. Русаковская, д. 22;7;;320к505,309р625
г. Москва, ул. Русаковская, д. 22;8;;*#423,375р554,375к554,341#818,#423,р423,367р476
г. Москва, ул. Русаковская, д. 22;9;;421к366,414 к 811,400к 703,414к811,428к646,421к366
г. Москва, ул. Русаковская, д. 25;2;;12р345
г. Москва, ул. Русаковская, д. 28;1;;689
г. Москва, ул. Русаковская, д. 28;2;;083,066,120,178#286,065,073
г. Москва, ул. Русаковская, д. 28;3;;157р947
г. Москва, ул. Русаковская, д. 28;4;;0689к,06896,0689,0869в
г. Москва, ул. Русаковская, д. 3;1;12к2005;9в,33к394,35,33в3094,35в,25к0004,33к3094,31,14к2838
г. Москва, ул. Русаковская, д. 3;2;;118 к 8864
г. Москва, ул. Русаковская, д. 31;3;;173к
г. Москва, ул. Русаковская, д. 4, стр. 1;1;;19в,37к4260
г. Москва, ул. Русаковская, д. 4, стр. 1;2;;-31,50,63 
г. Москва, ул. Русаковская, д. 4, стр. 1;3;;79,4,60
г. Москва, ул. Русаковская, д. 4, стр. 1;4;;115к1780,112к2491
г. Москва, ул. Русаковская, д. 5;1;;"2в6366,19в3526,13в3268,21в9144,22в5296,9999в6305,24; ,29в5570,4в8037,1,5в8964"
г. Москва, ул. Русаковская, д. 5;2;;37в6375,25в2437,84в3166
г. Москва, ул. Русаковская, д. 5;3;;68в6658,55в1283,58в0309,63в0049 39
г. Москва, ул. Русаковская, д. 5;4;;70в2422,63в0049,63в0049,71в9024,76в1132
г. Москва, ул. Русаковская, д. 5;5;;93в5823,92в8410,88в8559,9999в8148,98в3565,175,98в3565,94в4420,95в7411,100в6280
г. Москва, ул. Русаковская, д. 5;6;;9999в8148,106в7244,107
г. Москва, ул. Русаковская, д. 6;1;;012,010,008,9к0945,019,018,017к8237,15к2635,007,005,46к0827,37к7226,003к740,027к999,021 к 841,020к530
г. Москва, ул. Русаковская, д. 6;2;;42к5766,32к6719,31к4427,33в.,39к0148,044,45в
г. Москва, ул. Русаковская, д. 6;3;;90к0648,90к0648
г. Москва, ул. Русаковская, д. 6;4;;90к1001,150к9047
г. Москва, ул. Русаковская, д. 7, стр. 1;1;;27в2324
г. Москва, ул. Русаковская, д. 7, стр. 1;3;;"3420,13в ; 3420"
г. Москва, ул. Русаковская, д. 7, стр. 1;4;;20в5250,19в8458
г. Москва, ул. Русаковская, д. 7, стр. 1;5;;25в5329,21в8844,22в6843
г. Москва, ул. Русаковская, д. 7, стр. 1;6;;32в7144,31в6308,30в8344,29в9974
г. Москва, ул. Русаковская, д. 7, стр. 2;3;;15в0934,12в7724,11в6191
г. Москва, ул. Русаковская, д. 7, стр. 2;4;;23в2459,22в3234
г. Москва, ул. Русаковская, д. 7, стр. 2;6;;33в1669,30 в 7140
г. Москва, ул. Русаковская, д. 7, стр. 3;1;;1в3849,4786,7в9572,1
г. Москва, ул. Русаковская, д. 7, стр. 3;2;;6в2538,2в3185,5в2988,8в5736
г. Москва, ул. Русаковская, д. 7, стр. 3;4;;20в6288,18в2064
г. Москва, ул. Русаковская, д. 7, стр. 3;5;;21в4777,26в1293,24в9864
г. Москва, ул. Русаковская, д. 7, стр. 3;6;;28в1100,28 в 1100,31в4564
г. Москва, ул. Русаковская, д. 8;1;;13р3731
г. Москва, ул. Русаковская, д. 8;2;50к2580;
г. Москва, ул. Русаковская, д. 8;4;54к6388;
г. Москва, ул. Русаковская, д. 8;6;;83 в,93в
г. Москва, ул. Русаковская, д. 9;1;;36.,к23,к23456,23456,к8,065в,2к23456
г. Москва, ул. Рыбинская 2-я, д. 12;1;;6,003
г. Москва, ул. Рыбинская 2-я, д. 12;3;;45р291,45#291
г. Москва, ул. Рыбинская 3-я, д. 19;1;;17#168,4р941,9#852,4#941,4#,941
г. Москва, ул. Рыбинская 3-я, д. 19;2;;123,25#321,13#756,13,1#593,33,24#694,20#396
г. Москва, ул. Рыбинская 3-я, д. 19;3;;#8672,0#973,р 8672,р8672,#8672
г. Москва, ул. Рыбинская 3-я, д. 21, к. 1;1;;007,012,034,016,037,018,004,013,040,031,008,041,043,047
г. Москва, ул. Рыбинская 3-я, д. 21, к. 1;3;;136 в,108 в.
г. Москва, ул. Рыбинская 3-я, д. 21, к. 2;1;;250к962,037
г. Москва, ул. Рыбинская 3-я, д. 21, к. 2;2;;49к314,088
г. Москва, ул. Рыбинская 3-я, д. 21, к. 2;4;;157к861,144 в
г. Москва, ул. Рыбинская 3-я, д. 21, к. 2;5;;238#123
г. Москва, ул. Рыбинская 3-я, д. 21, к. 2;6;;250к962
г. Москва, ул. Рыбинская 3-я, д. 21, к. 3;1;;"345 7,1,245.24,245,245,47,24523,245/99,245 .,245; 31в,245 /60,245"
г. Москва, ул. Рыбинская 3-я, д. 21, к. 3;2;;102в,48
г. Москва, ул. Рыбинская 3-я, д. 21, к. 3;3;;135к3805
г. Москва, ул. Рыбинская 3-я, д. 26, стр. 1;1;;#1945
г. Москва, ул. Рыбинская 3-я, д. 26, стр. 1;2;;#1945
г. Москва, ул. Рыбинская 3-я, д. 28;1;;41#032,41#032
г. Москва, ул. Рыбинская 3-я, д. 30;1;;#1482,р 1482
г. Москва, ул. Рыбинская 3-я, д. 30;2;;#2616,#2616
г. Москва, ул. Рыбинская 3-я, д. 30;3;;*9744,0#973,#4497,0973
г. Москва, ул. Сокольническая 2-я, д. 1;1;135#564;к145,к 145
г. Москва, ул. Сокольническая 2-я, д. 1;2;;50к1481,50к1481
г. Москва, ул. Сокольническая 2-я, д. 1;3;;92в2332,85к7585,99*0450,101к2901,71к0105,80к6089,89к5949,91к5119,82к9821
г. Москва, ул. Сокольническая 2-я, д. 1;4;;120р157,0р973
г. Москва, ул. Сокольническая 2-я, д. 2;1;;26к889,10 р.046,к741,36#551,1к605,#741
г. Москва, ул. Сокольническая 2-я, д. 2;2;;53# 675,37#207,58#461,#145,145#,52,39#566
г. Москва, ул. Сокольническая 2-я, д. 2;3;;#423,92,85#633,'',#423
г. Москва, ул. Сокольническая 2-я, д. 2;4;;0,в110в1836, 124
г. Москва, ул. Сокольническая 2-я, д. 4;1;;11к5558,26к7198,11к5558
г. Москва, ул. Сокольническая 2-я, д. 6;1;;37к4830
г. Москва, ул. Сокольническая 2-я, д. 8;1;;63к327,46к168,1,к.2*527,11k153,39к864
г. Москва, ул. Сокольническая 2-я, д. 8;10;;к145
г. Москва, ул. Сокольническая 3-я, д. 1;1;;7к0768,21к2136,20в0001,200,19к0001,19к0001,18к8439,1к1178
г. Москва, ул. Сокольническая 3-я, д. 1;2;;42 в,41в
г. Москва, ул. Сокольническая 3-я, д. 1;3;;84к,85к278,88к615,74к132
г. Москва, ул. Сокольническая 3-я, д. 1;4;;143899,113к166
г. Москва, ул. Сокольническая 3-я, д. 2;1;#973;10,26,р973,973
г. Москва, ул. Сокольническая 3-я, д. 2;2;#973;071к001,070,85к278,065,77к166,047к085,062к672
г. Москва, ул. Сокольническая 3-я, д. 2;3;;73р369,
г. Москва, ул. Сокольническая 3-я, д. 2;4;#145;#.145,135#756,124#049,к145
г. Москва, ул. Сокольническая 3-я, д. 4;1;;071к042,025к321,093,100к384,099к225,190,084к564,1,59к527,006к329,049к203,к423,034
г. Москва, ул. Сокольническая 3-я, д. 4;2;;215р229,202#055,197#461,092к603,166#448
г. Москва, ул. Сокольническая 3-я, д. 7;1;;008к265,007к596,11
г. Москва, ул. Сокольническая 3-я, д. 7;2;;33к287,008к123
г. Москва, ул. Сокольническая 4-я, д. 1, к. 1;1;;7к323
г. Москва, ул. Сокольническая 4-я, д. 1, к. 1;2;;р423,14#917,#423
г. Москва, ул. Сокольническая 4-я, д. 1, к. 1;3;;024,030,028,026,025
г. Москва, ул. Сокольническая 4-я, д. 1, к. 1;4;;36 к 3417,36к3417,32к0395
г. Москва, ул. Сокольническая 4-я, д. 2;1;;12к372,20к982,4 558,15к174
г. Москва, ул. Сокольническая 4-я, д. 2;2;;973,к973,26к661
г. Москва, ул. Сокольническая 4-я, д. 2;3;;45к253,052в
г. Москва, ул. Сокольническая 4-я, д. 2;4;;к145
г. Москва, ул. Сокольническая 4-я, д. 2;5;;973,81к975
г. Москва, ул. Сокольническая 4-я, д. 3;1;;029к315,011к153,040
г. Москва, ул. Сокольническая 4-я, д. 3;2;;159#309
г. Москва, ул. Сокольническая 4-я, д. 4;1;;3к7340
г. Москва, ул. Сокольническая 4-я, д. 4;2;;1к007,1к0007
г. Москва, ул. Сокольническая Слободка, д. 14/18;3;;50к0087
г. Москва, ул. Сокольническая Слободка, д. 16;1;;10р904,19,32#642
г. Москва, ул. Сокольническая Слободка, д. 16;2;;54к7078
г. Москва, ул. Сокольнический Вал, д. 22;1;;43в,105 к 3638,37к0940,60к2674,37 к 0940,105к3638
г. Москва, ул. Сокольнический Вал, д. 24, к. 1;1;;в3в0939,33в6632,в33в6632в,в14в0801
г. Москва, ул. Сокольнический Вал, д. 24, к. 1;3;;101 в,101в
г. Москва, ул. Сокольнический Вал, д. 24, к. 2;1;;37к7506,20к5771,20к5771,8к9957,8 к 9957,44в
г. Москва, ул. Сокольнический Вал, д. 24, к. 2;2;;66к1373,146к132,61к8830,82к3344
г. Москва, ул. Сокольнический Вал, д. 24, к. 2;3;;126к1117,115к9909,105к3702,122к5655
г. Москва, ул. Сокольнический Вал, д. 24, к. 2;4;;к145,183 к 909,179к899,155к,к 145,к144
г. Москва, ул. Сокольнический Вал, д. 24, к. 2;5;;240к063,196/358 ,196/358
г. Москва, ул. Сокольнический Вал, д. 24, к. 3;1;;198,198в\7к3579,72/7к3579,185/7к3579
г. Москва, ул. Сокольнический Вал, д. 24, к. 3;2;;"91; 91к0689,118/118к8569"
г. Москва, ул. Сокольнический Вал, д. 24, к. 3;3;;144/64681*,175/12425*,150\22144*
г. Москва, ул. Сокольнический Вал, д. 38;1;;47к2908,6к3519,45к3530,47 2908,18к2577
г. Москва, ул. Сокольнический Вал, д. 38;2;;118к1583
г. Москва, ул. Сокольнический Вал, д. 48;1;;35в,в 39
г. Москва, ул. Сокольнический Вал, д. 48;2;;092р2520,78
г. Москва, ул. Старослободская, д. 14;1;;9к321
г. Москва, ул. Старослободская, д. 14;2;;45к045,к1935
г. Москва, ул. Старослободская, д. 14;3;;73к73к211,154к82
г. Москва, ул. Старослободская, д. 23;1;;р 423,#423,# 423,р423
г. Москва, ул. Старослободская, д. 23;2;;065,38 в.
г. Москва, ул. Старослободская, д. 23;3;;099,081,088
г. Москва, ул. Старослободская, д. 23;6;;12#3455
г. Москва, ул. Стромынка, д. 1;1;;20в,1к1213
г. Москва, ул. Стромынка, д. 1;2;;51,32,42,38
г. Москва, ул. Стромынка, д. 13;2;;4к1477
г. Москва, ул. Стромынка, д. 14, к. 1;1;;025#4241
