Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, ул. Ангарская, д. 22, к. 1;3;;172к 1720,1к3312,'', 1,172к1720,172 1720
г. Москва, ул. Ангарская, д. 22, к. 1;4;;753027
г. Москва, ул. Ангарская, д. 22, к. 1;5;;в 301,303к,333к291,263,333
г. Москва, ул. Ангарская, д. 22, к. 1;6;;344в ,
г. Москва, ул. Ангарская, д. 22, к. 2;1;;100,100,49в,100 30,73к0424,100 и 
г. Москва, ул. Ангарская, д. 22, к. 2;2;;123к8951,99к6622,104к9835,123к0184,99к0632,132к9403
г. Москва, ул. Ангарская, д. 22, к. 3;1;;67к3467,105в,56к0760,34к4040,34к4040,23к1138,32к2885,31.7147,55к4121,7к5966,63к0648,32к2885,38к1449
г. Москва, ул. Ангарская, д. 22, к. 3;2;;117в,127к1549,121к0969,123к3723,71к8449,105в
г. Москва, ул. Ангарская, д. 22, к. 4;1;;38к8094,11к1801,7к6396,16к1743,63к2840,48к7050
г. Москва, ул. Ангарская, д. 22, к. 4;2;;с99в,79 в,с98в
г. Москва, ул. Ангарская, д. 22, к. 4;3;;1в,146к1710
г. Москва, ул. Ангарская, д. 22, к. 5;1;;29к1721,52к2331,4к5011,90к4525
г. Москва, ул. Ангарская, д. 23, к. 1;1;;80к4608,к82к7627,к68к4079,к16к3263,к3,к32к4295,к4к4352,к41,498357,к65к4936,к83к4079
г. Москва, ул. Ангарская, д. 23, к. 2;1;;к23к5253,к43к7637,к37к7652,к3к2390,к29к5323,к24к9830,34к8961,к31к3450,к33к5346,к19к8432,к16к2764,к142705,к816751,51з7034,к50к7154,к44к1632,к5к5436,к65к7376,742482,67208,67к8435,к66к2727
г. Москва, ул. Ангарская, д. 23, к. 3;1;;%35%4514,к63к6745,к11к2651,к70к5246,к14к4374,к72к8745,21в,к52к4395,к22к0315,к58к5437,к24к1431,к29к6275,к1к7315,к33к2473,в16в0208,к50к3658,к40к3262,з40з3262,к39к6326
г. Москва, ул. Ангарская, д. 23, к. 4;1;;к80к7364,в5в9841,32575,в24в6357,к26к5687,в80в7364,в62в6726,в7в2580,в6в8764,в47в3651
г. Москва, ул. Ангарская, д. 23, к. 5;1;консъержка;
г. Москва, ул. Ангарская, д. 25;1;;к9,4425982,к8510523,к16к945957
г. Москва, ул. Ангарская, д. 25;2;;к25к192602,к37к502901,к36к542452,к34к582712,r28к405236,к27к306302,к23к738795
г. Москва, ул. Ангарская, д. 25;3;;к47к367248,к50к526272
г. Москва, ул. Ангарская, д. 25;4;;85к050858,к70к045346,70к045346,к70к 045346
г. Москва, ул. Ангарская, д. 25;5;;87502901,к96к270813,89347080,к95к372305,к87к502901,к87
г. Москва, ул. Ангарская, д. 25;6;;в106в252615,118569591
г. Москва, ул. Ангарская, д. 26, к. 1;1;;к1к1210,к13к5848,к1к1210.,к63к1502,6 в,225в,29 к,14к,52к,к1к1210/,к1к1210 36
г. Москва, ул. Ангарская, д. 26, к. 1;2;;1к ,778к
г. Москва, ул. Ангарская, д. 26, к. 1;3;;747к,765к,728к,785к,783,761,. 710,710
г. Москва, ул. Ангарская, д. 26, к. 1;4;; 255,255к,255в
г. Москва, ул. Ангарская, д. 26, к. 2;1;;., 44,к42в,77в 14в,013
г. Москва, ул. Ангарская, д. 26, к. 2;2;;66,в46в1673
г. Москва, ул. Ангарская, д. 26, к. 3;1;;100,53 в,
г. Москва, ул. Ангарская, д. 26, к. 4;1;;1234/33,12345,1234/29к,1234/25к,1к9212,48к,1234/15,1234,к45к6644
г. Москва, ул. Ангарская, д. 26, к. 4;2;;в59в5947,в96в4760,в104в6187,в100в8742,в105в3231,в83,95в,59в,в88в3073,в110в4150,в100в8742
г. Москва, ул. Ангарская, д. 26, к. 4;3;;117в,в111в1,в147в6409,124в
г. Москва, ул. Ангарская, д. 26, к. 4;4;;к183,183к,к177к1415,182,181к,189,1598494,к182к0584,172к,к159к8494,156в,177к1415,1641444
г. Москва, ул. Ангарская, д. 27А;1;;в4в851265
г. Москва, ул. Ангарская, д. 27А;2;;к29к3234
г. Москва, ул. Ангарская, д. 27А;3;;в57в481624
г. Москва, ул. Ангарская, д. 27А;4;;в 69 в 191871
г. Москва, ул. Ангарская, д. 28, к. 2;1;;"3к1755,к6591/29в,в 6591/45 в ,к6591/3 в,к6591; 39в,41в,к6591\29в"
г. Москва, ул. Ангарская, д. 28, к. 2;2;;45,51в,52 в,101,в88в8193
г. Москва, ул. Ангарская, д. 28, к. 2;3;;111,91,111к,11к/к1112889,128,132к/к0942040,105к,111в / к1112889,121/к1212527
г. Москва, ул. Ангарская, д. 29;1;;к4к656079,11к124578,11124578,к12к658305
г. Москва, ул. Ангарская, д. 29;2;;к24к493938,к28к972503,к21к297052,*57*636348
г. Москва, ул. Ангарская, д. 29;3;;55к515к483,к54к853699,к52к240647
г. Москва, ул. Ангарская, д. 29;4;;к74к760657,к80к415728,62172749,63в,к80к415728
г. Москва, ул. Ангарская, д. 3;1;;25.,71к398480,з74з737030,к69к124578,к65к276752,к8к756073,к19к789,к99к067036,к26к503070,к84к624831,к75к138153,к73к427308,28з,к67к836996,к54к917328,к34к243591,к23к415203
г. Москва, ул. Ангарская, д. 3;12;;к78к325227
г. Москва, ул. Ангарская, д. 31;1;;к15к643508,к17
г. Москва, ул. Ангарская, д. 31;2;;32,21683574,к33к352718,к36к361698,32к
г. Москва, ул. Ангарская, д. 31;3;;к79к567018,к54к103152,к52к489512,к45к496405,к36к361698
г. Москва, ул. Ангарская, д. 31;4;;к61к 659418
г. Москва, ул. Ангарская, д. 33;1;;к5к389716,к76к714147,к6к317217,к10к146426,14к435289,к13к432730,к12к367803,к15к437957,к3к378040
г. Москва, ул. Ангарская, д. 33;2;;к30к146426,к 30 к 146426,к36к539394,к23к378040,к43к146365,к23к378040
г. Москва, ул. Ангарская, д. 33;3;;43146365,43146365,к51к546373,к45к723532,58150835,к43к146365,547030
г. Москва, ул. Ангарская, д. 33;4;;к16к39394,к80к1881 ,к65к723532,к66к583583,*66*583583,61к636237
г. Москва, ул. Ангарская, д. 37/18;1;;8к8654,15к8151,69к5550,15к8151
г. Москва, ул. Ангарская, д. 39;1;;74в,к80к2312,187181,к8к0383,в36в6496,к58к2408,690793,к18к7181
г. Москва, ул. Ангарская, д. 4;1;;56,59к,8 .,56в .,241,46в
г. Москва, ул. Ангарская, д. 4;2;;75к,55к,к102,к110,245к,55к, 
г. Москва, ул. Ангарская, д. 4;3;;к74к7999,190в,126к,153в,190,127в ,127 в,126в,127в
г. Москва, ул. Ангарская, д. 4;4;;в219,245в
г. Москва, ул. Ангарская, д. 41;1;;67к3223,8к6968,49к6321,36.1434,6к0711,361434,1,75к2871,30к9235,29к7670,4к4332,7к0611,64к1370,6к6296,62к9429,13к6181,37к5323,45к6370,12к1005,36к1434
г. Москва, ул. Ангарская, д. 43;1;;10 в,в17в9626,в11в8464,в14в4361,в16в4654,15в,в1в7279,4в,в113в5293,15 в,в4
г. Москва, ул. Ангарская, д. 43;2;;р33р8656,#32#7536,40#,р25р1630,#39р1294,#25#7648,21-0125
г. Москва, ул. Ангарская, д. 43;3;;в68в2624,в65в4787,в53в3247,45в9424,в60в6349
г. Москва, ул. Ангарская, д. 43;4;;в61в0201,в65в4787,в 60 в 6163,в63в 2845,в68в2624,в45в9424,в80в6274
г. Москва, ул. Ангарская, д. 43;5;;в93в74,в88в4696
г. Москва, ул. Ангарская, д. 43;6;;в120в4373,в105в8265,в117в9626
г. Москва, ул. Ангарская, д. 45, к. 1;1;;62к3098,100к1111,7в,34в
г. Москва, ул. Ангарская, д. 45, к. 1;2;;162 к 1507,109к4032,140к7475,127в,109 4032,127 в,160к7402,116к5469,88к7162,1094032,101к2298,151к2266,88к8381
г. Москва, ул. Ангарская, д. 45, к. 2;1;;24 в ,6 в,26в,33 в,8в,24 в,9в
г. Москва, ул. Ангарская, д. 45, к. 2;2;;62в,в88в9430,82в,87в,57в,72в,160к7402,в 91 в 1818,77в,82в,48в,б97б0441
г. Москва, ул. Ангарская, д. 45, к. 2;3;;в158в
г. Москва, ул. Ангарская, д. 45, к. 2;4;;194 в,215в,204в,188в,177в,219в,204 в,224 в,192в
г. Москва, ул. Ангарская, д. 45, к. 2;5;;274 ,270 
г. Москва, ул. Ангарская, д. 45, к. 2;6;;305в,318в,323в,329в,326в,325в,313в,320в,292в,325 в,314 в,296в
г. Москва, ул. Ангарская, д. 45, к. 2;7;;371 в,371в,382в,343в,в385в9388,368в,в400в6643,347в
г. Москва, ул. Ангарская, д. 45, к. 5;1;;в6в4390,в 3 в 2929,29в,29в, в3в2929,34 в,в15в9363
г. Москва, ул. Ангарская, д. 45, к. 6;1;;37,65к0633,46к0368,6к1320
г. Москва, ул. Ангарская, д. 45, к. 6;2;;54*9999,115к2104,115к2104,125к6274,65к0633,86к2683,4к2107,125 к 6274,76к1034,4к2107,4к2107
г. Москва, ул. Ангарская, д. 47;1;;в54,в65в6603,в17в6395,в78в9517,7в,11,в67в0906,48в6202,7036,к6к5261,к69к5725,в18в1620,100к1234,#1234,85в,в19в5563,в80в7792,в59в8273,в46в0771,в38в8001,31в7270,в12в6367,в27в2502,47,в20в7781,в39
г. Москва, ул. Ангарская, д. 49, к. 5;1;;35,95,6в,'',21,20,19,7
г. Москва, ул. Ангарская, д. 5;1;;к9к752376,к19к078647,к2к697298,к13к027141
г. Москва, ул. Ангарская, д. 5;2;;к 28 к 059437,36 062354,51272154,к32к417524,к55к202835,к28к059437,36к062354
г. Москва, ул. Ангарская, д. 5;3;;к55к202835,к45к567032,к52к370625,52к370625,в58в963974,59078647,к 52 370625,51272154,к59к078647,58963974,58963974
г. Москва, ул. Ангарская, д. 5;4;;к76к062354,к78к234234,78234234,к71к136023,71136023,к66к140686
г. Москва, ул. Ангарская, д. 51, к. 2;1;;1,33 ,22 
г. Москва, ул. Ангарская, д. 51, к. 2;2;;53 ,96 
г. Москва, ул. Ангарская, д. 51, к. 2;3;;133,160в5917,130в,109 к 3038
г. Москва, ул. Ангарская, д. 51, к. 2;4;;174 к 0480
г. Москва, ул. Ангарская, д. 51, к. 2;5;;290в3600,218в,230,230 к 5583,2613383,255в,246в
г. Москва, ул. Ангарская, д. 51, к. 2;6;;315к8814,295 
г. Москва, ул. Ангарская, д. 51, к. 2;7;;349к9050,337в3190,353к 5829,388к7345,382в
г. Москва, ул. Ангарская, д. 57, к. 3;1;;100 к 1234,36 в,100к1234,33,к100к1234,57в,73в,1001234,8,100 к 1234,1001234,51к5678,100к1234,36в
г. Москва, ул. Ангарская, д. 57, к. 4;1;;110в,99в,10в,35в,94в,100в,31в,89в,135,86в,87в
г. Москва, ул. Ангарская, д. 59;1;к64к2327;к9к5367,24к2320,428796,к 1 к 6265,в51в7361,95367,242320,к593218,к 28 к 9362,к11к0842,13 в,69,610569,69,к51к7361,к61к0569,к64к2327,69к
г. Москва, ул. Ангарская, д. 59;3;;к16к6349
г. Москва, ул. Ангарская, д. 59, к. 1;1;;073в,074,063,068,014,027в,005,017,013,050,059,002,034,037,069,071,03,087,021,081,097,045в,020,076,009,082,091,095,022,047,065,015,045
г. Москва, ул. Ангарская, д. 6;1;;12в,в3в4735,в13,12 в,12 в,b25b7857
г. Москва, ул. Ангарская, д. 6;2;;92в,1234
г. Москва, ул. Ангарская, д. 6;3;;в99в2317,в103в8475,90в,в109в9026,б114б3023,'',в107в2986,в79в0516,117в,в 99 в 2317,в114в3023,в88в1532,в112в5694,90в,в115в6367,в102в5061
г. Москва, ул. Ангарская, д. 6;4;;151в,в156в5750,148в,в 56 в 5750,148 в
г. Москва, ул. Ангарская, д. 6;5;;к182к093691,в196в502647,в 159 в 606154,198в,в166в426153,в170в623705,к170к623705,в206в857845,к182к093691,в 196 в 502647,в177в759030
г. Москва, ул. Ангарская, д. 6;6;;в201в2820
г. Москва, ул. Ангарская, д. 65;1;; 34 6248,к8к7265,201392,к32к7345,к 15 к 4727, к 26 к6232,к16к2478,53512,к20к1392
г. Москва, ул. Ангарская, д. 65;2;;55 ,к59к9709,580826,к55к1614,69к9657,к65к3531,68 ,к67к9596,47,47к,к43к6972,603461,*72*5934
г. Москва, ул. Ангарская, д. 65;3;;97,93в,1002641,85 ,212к5593,73,к108к5728,85,к 100 к 2641,93к,73 в 
г. Москва, ул. Ангарская, д. 65;4;;к131к6296,к1116к5673,к123к5376,к139к1294,133в,1174867,к132 к7536,к143к5854,к124к1630,к112к8473,к121к0125
г. Москва, ул. Ангарская, д. 65;5;; 150 3257,к162к5396,1633413,1641826,1625396,к 160 к 6427,151,1584062
г. Москва, ул. Ангарская, д. 65;6;;190к8552,182к7272,к184к1894,к215к7320,187к1505,209к6191,188к2191,к193к7510,208к8116
г. Москва, ул. Ангарская, д. 65;7;;в248в4732,236з8370,к219к6750,к245к1739,к226к3715,к229к9024
г. Москва, ул. Ангарская, д. 65;8;;к210к3043,з272з4727,к281к1560
г. Москва, ул. Ангарская, д. 65, к. 2;1;;в50в8170,в24в3274,в 5в 7302, в5в7302,36в,в27в4025,41 в,в5в7302,16в,в47в1010,в6465,в34в7209,в17в9308,41в,в43в4299
г. Москва, ул. Ангарская, д. 65, к. 2;2;;72в,в 56 в 0136,в76в2262,49в,в104в1902,77в,в84в1145,88 в,96в,в56в0136,88в,к76к2262,в102в9450
г. Москва, ул. Ангарская, д. 67, к. 1;1;;в90в1532,к13к4375,69,к38к3646,к39к5382,к66к9425,в38в3646,к80к3156,65к5831,к48к5372,194360,к22к3239,к28к3463
г. Москва, ул. Ангарская, д. 67, к. 2;1;;в49в5846,в22в7170,в36в9273,в12,б28б7777,в27в4077,1,в30в8394,в47в3952,в50в1517,38в,в17в0344,100в,в23в9302
г. Москва, ул. Ангарская, д. 67, к. 2;2;;56в,9700,80в 9700
г. Москва, ул. Ангарская, д. 67, к. 2;3;;в124в5602,в158в0219,в122в5630,154в,к148к6272,в158в0219,в139в1340
г. Москва, ул. Ангарская, д. 67, к. 3;1;;12в,31в,19 в ,40 в,40,50в,39в,29в,44в,4 в,49в,50в,41в,42в,009 в 
г. Москва, ул. Ангарская, д. 67, к. 3;2;;58в,97в,90в,92 в
г. Москва, ул. Ангарская, д. 67, к. 3;3;;в 107 в 3731,152в,126к,143в,в123в2727,в107в3731,125в,107в
г. Москва, ул. Ангарская, д. 67, к. 3;4;;205в,177в,208 в,205 в,157в
г. Москва, ул. Ангарская, д. 67, к. 3;5;;233в,226в,237в,252в,258в,220в,218в,216в,228в
г. Москва, ул. Ангарская, д. 67, к. 3;6;;285 в,310в,278 
г. Москва, ул. Ангарская, д. 67, к. 3;7;;336 ,317 
г. Москва, ул. Ангарская, д. 69;1;;к76к1843,к63к0623,з69з1414,к60к9125,75к2745,к23к6537,з80з7926,з68з8650,30к1234,к42,26к6820,608921,24к4325,к59к4634,*90*7462
г. Москва, ул. Ангарская, д. 7, к. 1;1;;2к8500,8к5676
г. Москва, ул. Ангарская, д. 7, к. 1;2;;30к5125,17к2001
г. Москва, ул. Ангарская, д. 7, к. 2;1;;9к734,7к7335,10 к 2591,10к2591,9к8734
г. Москва, ул. Ангарская, д. 7, к. 2;2;;21к0737,25к7070
г. Москва, ул. Ангарская, д. 8;1;;56в,56,к33к,104в,.56к
г. Москва, ул. Ангарская, д. 8;2;;к 85,93к,в63в9017,69, в74в8757
г. Москва, ул. Базовская, д. 10;1;;21к4859,24к1043,9к1911,64к2514,6к5907,4к9569,90к1657,3к1969,28к7577,28к7577,53з
г. Москва, ул. Базовская, д. 10;2;;132 1238,106к8507,128к2040,72к2196,76 к 1204,106к8507
г. Москва, ул. Базовская, д. 10;3;;180к1000,147к7004,187к9186,170к0746,197к2487,137к9982,173к3902,143 к0507,179к7173,148к0667,72к0304
г. Москва, ул. Базовская, д. 10;4;;159,42к8125,236в,241906,47к9181,163,21к5516,27к9147,24к1906,24к1906,32к3108
г. Москва, ул. Базовская, д. 10;5;;89к3283,105,122к 2682,85,125к7736,130к8051,97,130,119,105к1186,111к1436,132,75,87,102,114,80к1326,221,130к0718
г. Москва, ул. Базовская, д. 10;6;405к7000;344к7079,371к0040,361к2983,374к3535,377к0100,401к4340,404к4106,359к0644,356к4649
г. Москва, ул. Базовская, д. 12;1;;в14в8742,в9в4253,.65 .5869,523609,к4к2370,к65к5869,в33в6369,в8в3696,в 48 в 5246,к9к4253,в9в4253,в48в5246,в45в4348,в16в4367,94253,в46в6728,127342,в46,в 9 в 4253,в60в5926,в 8 в 3696,к23к4734,в18в6720,в66в1223, в41в6594,к65к5869
г. Москва, ул. Базовская, д. 12;2;;в90в2552,в110 в3538,к99к0740,в99в0740,в127в3127,в70в8769,104в,к108к3234,к 112 к 5762,в83в1857,в110в3538,в103в8656,в 103 в 8656,к91к2820,в 83 в 1857,в80в5462,128 в,в95в1893,в83в1857, в112в5762,в131в6863,в125в4582,в 124 в 7603,в83в 1857,в96в4027,к118к5723
г. Москва, ул. Базовская, д. 12;3;;222 2,к150к3627,#22#2,к159к2317,к222к2,2222,к178к0837,к1813212,в199в5238,222
г. Москва, ул. Базовская, д. 14;1;;40в,99
г. Москва, ул. Базовская, д. 14;2;;102к7744,133*1468,88в,108к2312,133к1468,98,88к1986,78к6492,91,115к2347,78,10к193
г. Москва, ул. Базовская, д. 14;3;;90к4140,159к6904,90к4140,174 к 3190,140к8165
г. Москва, ул. Базовская, д. 15, к. 1;2;;127в
г. Москва, ул. Базовская, д. 15, к. 3;2;;112 в,110в
г. Москва, ул. Базовская, д. 20;1;;13в,в 2 в 2768,в4в0763,9в
г. Москва, ул. Базовская, д. 20;2;;23в,в99в9,в 99 в 9
г. Москва, ул. Базовская, д. 20;3;;в56в9784
г. Москва, ул. Базовская, д. 20, к. 2;1;;к4321,51к6121,
г. Москва, ул. Базовская, д. 20, к. 2;2;;98к0457,62к9193,.4321
г. Москва, ул. Базовская, д. 20, к. 2;3;;4321,119к1737,к4321,146в,4321,156к8473
г. Москва, ул. Базовская, д. 22;1;;к1к623562,75к4379,к14к391532,к25к565630,к19к562142,к2к735205,к39к356861,к79к356861
г. Москва, ул. Базовская, д. 22;2;;к27к125457,437957
г. Москва, ул. Базовская, д. 22;3;;к50к724724,к52к964270,к47к425142,к45к605737,.59,к41к623562,к31к723525,к58к712851
г. Москва, ул. Базовская, д. 22;4;;в63в378040,62 ,к75к4379,к68к324707,к76к539394,к64к687497
г. Москва, ул. Базовская, д. 22 Г;1;;в9в1561,в16в5267
г. Москва, ул. Базовская, д. 22 Г;2;;64,66к
г. Москва, ул. Базовская, д. 22 Г;3;;#100#486759,100486759
г. Москва, ул. Базовская, д. 22 Г;4;;к 142 к465407
г. Москва, ул. Базовская, д. 22А;1;;259,1
г. Москва, ул. Базовская, д. 22А;2;;в18в4267,в19в9512,в22в0607,в220607,в17в3937
г. Москва, ул. Базовская, д. 22А;3;;в23в6232
г. Москва, ул. Базовская, д. 22А;4;;в36в4362,в37в4282
г. Москва, ул. Базовская, д. 22Б;1;;13524231
г. Москва, ул. Базовская, д. 22Б;2;;к26к267435,к24к348389,к23к754945,22,к40к585756,39к925620,в38в972047,к29к232481,28
г. Москва, ул. Базовская, д. 22Б;3;;к51к595328,к46к451952,к44к497253,к42к216745,к56к304053,к47к673472
г. Москва, ул. Базовская, д. 22Б;4;;73,к61к652602,*62*693682,63,?75?284564
г. Москва, ул. Базовская, д. 22В;1;;к16к304053,2к216745,к5к726417,к14к756734,в51в0923
г. Москва, ул. Базовская, д. 22В;2;;31к362696,к25к482720,к37к896206
г. Москва, ул. Базовская, д. 22В;3;;к45к726417
г. Москва, ул. Базовская, д. 22В;4;;к62к354728
г. Москва, ул. Базовская, д. 24;1;;к16к539394,к1к571357,к5к389716,к20к052517,к1к571357
г. Москва, ул. Базовская, д. 24;2;;*99*9,к99к9
г. Москва, ул. Базовская, д. 24;3;;к48к324707
г. Москва, ул. Базовская, д. 24;4;;63 ,к73к391618,к62к735205
г. Москва, ул. Базовская, д. 24 Б;1;;к 20 к 161234,к 19к 576576,к4к231576,к20к161234
г. Москва, ул. Базовская, д. 24 Б;2;;29 к 964691
г. Москва, ул. Базовская, д. 24 Б;3;;511575
г. Москва, ул. Базовская, д. 24 Б;4;;к69к964691,к73к438573,*80*367069
г. Москва, ул. Базовская, д. 24 В;1;;48в,в 14 в 0641
г. Москва, ул. Базовская, д. 24 Г;1;;в 51в2437
г. Москва, ул. Базовская, д. 24Д;1;;23 в, 27к4332,44 в,25в,56в,27 к 4332
г. Москва, ул. Базовская, д. 26;1;;к15к368365,к12к545364,к13к105165,к3к373462,к46к453932,к6к453932
г. Москва, ул. Базовская, д. 26;2;;к45к52068,к39к412390,к31к595328,31 к,36304053,39412390,31595328
г. Москва, ул. Базовская, д. 26;3;;57*,*51*362696,52545364,к51к362696,к47к596147
г. Москва, ул. Базовская, д. 26;4;;к72к796141,к85к520768,67,79412390,к66к451952
г. Москва, ул. Базовская, д. 4, к. 1;1;;в72в4848
г. Москва, ул. Базовская, д. 4, к. 1;2;;к100к101010,100101010,к 100 к 101010
г. Москва, ул. Базовская, д. 4, к. 1;3;;к100к101010,100101010
г. Москва, ул. Базовская, д. 4, к. 1;4;;67,724848,80 к , к62к9087
г. Москва, ул. Базовская, д. 4а;1;;к15к480213,к16к415192,к20к237343,8к364874
г. Москва, ул. Базовская, д. 4а;2;;29 ,к40к272356
г. Москва, ул. Базовская, д. 4а;3;;*45*854582
г. Москва, ул. Базовская, д. 4б;1;;4437239
г. Москва, ул. Базовская, д. 4б;2;;*100*101010
г. Москва, ул. Базовская, д. 4б;3;;к52к145623
г. Москва, ул. Базовская, д. 4б;4;;100101010
г. Москва, ул. Бусиновская Горка, д. 1, к. 1;1;;39в,8в7897,16к8877,10к6296
г. Москва, ул. Бусиновская Горка, д. 1, к. 1;2;;96 к 0337,96в,20 к 4904
г. Москва, ул. Бусиновская Горка, д. 1, к. 1;3;;200к1234,200к1234,1234к200
г. Москва, ул. Бусиновская Горка, д. 1, к. 1;4;149к2057;200к1234,200к123,172к5664,200k1234,2001234,200к1234
г. Москва, ул. Бусиновская Горка, д. 1, к. 2;1;;199в,37в6210,212к4460
г. Москва, ул. Бусиновская Горка, д. 11, к. 1;1;;234259,013к7875,к24к2464,9,в11в6593,в22в2597,в 013 в 7875,в23в4259,б23б4259,в13в7875,в34в7362,b11b6593,в17в6434,в44в7378,в46в1584
г. Москва, ул. Бусиновская Горка, д. 11, к. 1;2;;к 70 к 2764,в53в9212,807482,в94в5403,69в 8537,в 72 в 3567,в 83 в 4589,к62к7428,в83в4589,к87к2642,в69в8537,к862642,в59в2958,в80в7482
г. Москва, ул. Бусиновская Горка, д. 11, к. 2;3;;к128к0287,в130в4953,к95к1632,к 95к 1632,к150к1645,к121к2372,к115к,121к2372,к123к2526,к124к7837,к138к6453
г. Москва, ул. Бусиновская Горка, д. 11, к. 2;4;;в172в0941,188к4025,б167б1367,в158в7803,б180б8732,в185в5725,в 187 в 3232,в 159 в 4327,в147в3897,112к2732,к168к3568,к180к8732,*154*5014,в159в4327,185в5725,в150в1254,в188в4025,в 189 в 3674
г. Москва, ул. Бусиновская Горка, д. 13;1;;39#5091,34#8464,3р5436,455923,4#8699,36р5617,40р8981,'',33#5201,45р5923,48#6966,45#5923,21#1070,36 р 5617,43 р 8770,43#8770,43#8770,42#6135,42# 6135
г. Москва, ул. Бусиновская Горка, д. 13;2;;247,356,427
г. Москва, ул. Бусиновская Горка, д. 13;3;;237,128
г. Москва, ул. Бусиновская Горка, д. 13;4;;269,269.
г. Москва, ул. Весенняя, д. 14;1;;67к,47,67в,67,40в,в71в3653,53,1в,32 в,13в,31 к,56в,9в
г. Москва, ул. Весенняя, д. 14;2;;80к2574,к100к5426,101к4715, 133к,к69к5185,к71к3653,к77к2421,к85к4535,к86к8436,к95к1375,к97к6082,133к 
г. Москва, ул. Весенняя, д. 17/9;1;;в 10 в 9734,в2в7569,в12в2571
г. Москва, ул. Весенняя, д. 17/9;2;;в21в4747
г. Москва, ул. Весенняя, д. 17/9;3;;в37в2438
г. Москва, ул. Весенняя, д. 17/9;4;;в40в6256 ,в40в6256, в37в2438,в39в5751,37в 2438,в37в2438,37в2438
г. Москва, ул. Весенняя, д. 17/9;5;;в56в2657,в59в1459
г. Москва, ул. Весенняя, д. 18;1;;14к2656,38к0646,3к7268,046к2267,34к3759,21к2180,27к7198,13к5053,12к6743,2к0654,60 в,119 ,59к6376,015,6к2998,47к8425,58к1684,32к6764
